gene1,gene2,avgdeg,avgbet,avgclose,avgcore,avgcons,avgecc,avgeigen_cen,avghub_score,avgneighbor1,avgneighbor2,avgneighbor3,avgneighbor4,avgneighbor5,avgneighbor6,avgtriangle,avgcommon_neighbor,comm.detect,shortest_path,cohesion,adhesion,gi
8607,55756,46.5,141626.5,0,12,0,15.5,0,0,47.5,1243,6678,12846,16459,18257.5,190,46.5,0,3,2,2,SV
9282,4849,29.5,20019.5,0,18.5,0,15.5,0,0,30.5,701.5,5653.5,12865.5,16549.5,18215,258.5,29.5,0,8,1,1,SV
51586,4849,25.5,15223.5,0,18.5,0,15.5,0,0,26.5,431.5,4898,11674,16205.5,18235,227.5,25.5,0,26,0,0,SV
23019,65980,26,64905,0,14.5,0,15,0,0,27,772.5,6549.5,12387,16533.5,18353,89,26,0,26,0,0,SV
8295,4849,36,60294.5,0,13.5,0,15.5,0,0,37,1164.5,6585.5,13271,16698,18371.5,211.5,36,0,3,6,7,SV
25929,86,32,17553,0,16,0,15,0,0,33,777,6718,12011,16287.5,18268.5,178.5,32,0,7,1,1,SV
5931,9440,63.5,149710.5,0,23.5,0,15,0,0,64.5,1455,7854,13325.5,17048,18896.5,551,63.5,0,3,6,6,SV
5931,93973,49,119972.5,0,16.5,0,15,0,0,50,1250.5,7211.5,13014.5,16842.5,18600,310.5,49,0,3,6,6,SV
6603,29079,47,293681.5,0,22.5,0,15,0,0,48,951,7102.5,12204.5,16622.5,18595.5,385.5,47,0,4,6,6,SV
51586,86,37,15387.5,0,23,0,15,0,0,38,822.5,6855.5,12118,16595,18611,334.5,37,0,26,0,0,SV
57187,54623,20,17362,0,12,0,15,0,0,21,760.5,6777.5,12300.5,16446,18362,54.5,20,0,26,0,0,SV
9282,55756,23,15287,0,15.5,0,15.5,0,0,24,654,5650.5,12519,16360,18174.5,232.5,23,0,7,1,1,SV
90326,9443,18,75925.5,0,14.5,0,15.5,0,0,19,178.5,3761.5,10336,15243,17982,231.5,18,0,11,1,1,SV
9282,55140,23,15540,0,15.5,0,15.5,0,0,24,601.5,4539,11557,15706,17959,230.5,23,0,9,1,1,SV
4849,86,29.5,9636,0,14.5,0,15.5,0,0,30.5,643,5652.5,11923,16211.5,18074,167,29.5,0,2,19,19,SV
3054,93973,37,120949,0,15.5,0,15,0,0,38,1128,7062.5,12274,16581.5,18341,113,37,0,4,6,6,SV
54623,4849,22.5,19849,0,12.5,0,15.5,0,0,23.5,617.5,5540.5,12230.5,16388,18178,69.5,22.5,0,7,2,2,SV
51586,4297,41,55265.5,0,23.5,0,15,0,0,42,1419.5,7655,13432.5,17094,18948,301,41,0,26,0,0,SV
51586,1058,30,44589.5,0,20,0,15,0,0,31,667,6485.5,11982.5,16508.5,18493.5,219,30,0,26,0,0,SV
112950,4297,39.5,46085,0,23.5,0,15,0,0,40.5,1290,7133,13148.5,16730,18619,297.5,39.5,0,26,0,0,SV
54623,51586,30,25600.5,0,21,0,15,0,0,31,797,6743.5,12425.5,16771.5,18715,237,30,0,7,2,2,SV
23168,4849,13.5,5593,0,9.5,0,15.5,0,0,14.5,433.5,5097.5,11786,16162.5,18031,38,13.5,0,7,1,1,SV
23168,9282,25,16140.5,0,18,0,15,0,0,26,883,7056,13172.5,16890,18548,236.5,25,0,7,1,1,SV
9282,65980,29.5,27880.5,0,21.5,0,15,0,0,30.5,889,6851,13029.5,16844.5,18553.5,263.5,29.5,0,8,1,1,SV
4221,93973,27,41798.5,0,16.5,0,15,0,0,28,1245.5,7361,13043.5,16884.5,18638.5,91.5,27,0,4,6,6,SV
54891,30827,17,18943,0,14,0,14.5,0,0,18,831,6542,12900,16635,18369,75,17,0,9,1,1,SV
8295,9282,47.5,70842,0,22,0,15,0,0,48.5,1614,8544,14657.5,17425.5,18888.5,410,47.5,0,4,4,4,SV
9443,57634,32.5,96287,0,22,0,15,0,0,33.5,905,6793,12828.5,16678.5,18742.5,323,32.5,0,8,1,1,SV
23168,51586,21,11344.5,0,18,0,15,0,0,22,613,6300.5,11981,16546,18568,205.5,21,0,7,1,1,SV
8295,55140,29.5,55815,0,10.5,0,15.5,0,0,30.5,1064.5,5471,11962.5,15854.5,18115.5,183.5,29.5,0,4,3,3,SV
9282,4297,45,60061.5,0,23.5,0,15,0,0,46,1689.5,8410.5,14624,17438,18928,332,45,0,7,1,1,SV
8932,93973,23,11623.5,0,16,0,15,0,0,24,794,6491,12544,16669,18413.5,128,23,0,4,6,6,SV
51586,3054,46,131136,0,22.5,0,15,0,0,47,1166.5,7270,12389.5,16721.5,18634,267.5,46,0,26,0,0,SV
1912,9282,33,24490,0,21,0,15,0,0,34,1007,7098.5,13171,16949,18615.5,273.5,33,0,3,4,4,SV
8295,51586,43.5,66046,0,22,0,15,0,0,44.5,1344,7788.5,13466,17081.5,18908.5,379,43.5,0,3,5,5,SV
5164,1158,3,115,0,3,0,16,0,0,4,63.5,1765,8658.5,13619,17132,2,3,0,4,3,3,SV
5803,2058,14.5,16023,0,9,0,15.5,0,0,15.5,769.5,5662.5,12337,16354,18224,32.5,14.5,0,3,11,11,SV
6502,599,46.5,277461.5,0,14,0,14.5,0,0,47.5,1835,8704,14578,17302.5,18765,162,46.5,0,3,14,14,SV
5031,2264,3,89.5,0,3,0,15.5,0,0,4,106,3201,10229.5,14909.5,17557.5,1,3,0,4,4,4,SV
10747,1105,3.5,555.5,0.5,3.5,0.5,8,0,0,4.5,334.5,2856.5,6074,8307.5,9187,3,3.5,0,10,1,1,SV
10919,815,31,2862302.5,0,13.5,0,15,0,0,32,1107.5,7531,13757.5,17080,18662.5,67.5,31,0,8,2,2,SV
55577,768,6.5,22115,0,4.5,0,15.5,0,0,7.5,280.5,4672,10938.5,15590,17891.5,1,6.5,0,7,3,4,SV
5607,1241,5.5,13116.5,0,5,0.5,16.5,0,0,6.5,295.5,3905.5,10438,14679.5,17387,4.5,5.5,0,2,18,19,SV
5164,4170,17.5,30597,0,10,0,15.5,0,0,18.5,829,5725,11942,15252,17820,20,17.5,0,4,3,3,SV
1158,90,5.5,3176.5,0,4.5,0,15.5,0,0,6.5,117.5,2530,9444.5,14717.5,17655,5,5.5,0,3,6,6,SV
5207,5595,28,170748,0.5,9.5,0.5,8,0,0,29,864.5,4703,7451,8802.5,9539.5,41.5,28,0,3,6,6,SV
5573,10554,11.5,40479.5,0,6.5,0.5,15.5,0,0,12.5,479.5,5264,10914.5,14614.5,17542.5,10,11.5,0,3,3,3,SV
2048,95,5,21573,0,3,0,16,0,0,6,131,3364,9966.5,14854.5,17588,1,5,0,2,40,41,SV
5564,208,12.5,13445.5,0,9,0,15.5,0,0,13.5,676,6308,12758,16642,18433.5,14.5,12.5,0,3,13,13,SV
1956,1020,207,3638636.5,0,20.5,0,15,0,0,208,3384,10312.5,15330.5,17775.5,19030.5,838.5,207,0,4,3,3,SV
816,95,3,23663,0,2,0,16,0,0,4,26.5,1443.5,8671,14366.5,17332,1.5,3,0,3,33,33,SV
1956,815,191.5,3446509,0,14.5,0,15,0,0,192.5,2945.5,9157,14690,17424.5,18856.5,802,191.5,0,4,3,3,SV
4486,1896,3,386,0,3,0.5,16.5,0,0,4,262,3228,7180,12555.5,15483,1,3,0,4,6,6,SV
1896,545,20.5,60389,0,10.5,0.5,15.5,0,0,21.5,990,4567,8597,13243.5,15785.5,57.5,20.5,0,3,2,2,SV
5207,4843,5.5,8508,0.5,4.5,0.5,8.5,0,0,6.5,272.5,3319,6725.5,8383,9159.5,1.5,5.5,0,3,10,10,SV
1969,994,23,39801,0,18,0,15,0,0,24,1858.5,8459.5,13812,17106.5,18669.5,33,23,0,4,3,3,SV
9479,3655,13,6955,0,9.5,0,15.5,0,0,14,1141,6940,11920.5,16001.5,18099.5,17,13,0,26,0,0,SV
56848,1441,4.5,1102,0,4,0,16,0,0,5.5,212.5,3612,10763.5,15291,17686,0.5,4.5,0,26,0,0,SV
2912,208,8,6748,0,5.5,0,15.5,0,0,9,515,4671,11220.5,14947.5,17739.5,2.5,8,0,2,7,7,SV
142,816,71,304332,0,12,0,15,0,0,72,1716.5,6011,12156.5,16263.5,18345.5,306.5,71,0,2,17,17,SV
3628,269,2.5,952.5,0,2.5,0.5,15.5,0,0,3.5,292,4757.5,12126,16216.5,18093,0,2.5,0,3,5,6,SV
8877,15,1.5,0,0,1.5,0.5,15.5,0,0,2.5,150.5,3315.5,10597.5,15278.5,17716,0.5,1.5,0,4,2,2,SV
5564,11113,10,9220.5,0,8.5,0,16,0,0,11,482.5,5630,11688.5,16032,18073.5,14.5,10,0,4,4,4,SV
5564,4486,8,7087,0,7,0,16,0,0,9,442,5564,11749.5,16054.5,18130.5,13,8,0,3,6,6,SV
9344,4056,2.5,79.5,0,2.5,0.5,16.5,0,0,3.5,47.5,1173,6649.5,11707,15892,1,2.5,0,7,1,1,SV
4914,207,107.5,832597,0,18.5,0,14.5,0,0,108.5,2512,9806,14990.5,17503,18973.5,354.5,107.5,0,2,14,14,SV
10919,1445,37.5,2850374,0,17,0,15,0,0,38.5,1379.5,8261,13307,16972.5,18712,84,37.5,0,9,1,1,SV
23395,1436,6,222,0,5.5,0,16.5,0,0,7,297.5,3011,9704,14160,17175.5,8.5,6,0,7,2,3,SV
5564,3718,11,20918,0,8.5,0,15.5,0,0,12,280.5,4510,11253.5,15826,17936,16,11,0,3,13,13,SV
6196,1896,3.5,1133.5,0,3.5,0.5,16,0,0,4.5,193.5,2409.5,6865.5,12444,15418.5,4,3.5,0,4,6,6,SV
5164,1445,14.5,12014,0,9.5,0,15.5,0,0,15.5,586.5,5317.5,10853.5,14837.5,17669.5,22,14.5,0,4,1,1,SV
11156,3738,8.5,62993.5,0,6,0,16,0,0,9.5,232,5168.5,11510.5,15777,17956.5,4,8.5,0,7,3,4,SV
2064,156,55,247721.5,0,14,0,15,0,0,56,1552.5,8039.5,13288,16749.5,18647.5,181.5,55,0,2,6,6,SV
5591,3718,54,231927,0,14.5,0,14.5,0,0,55,2115.5,7418,13140,16606.5,18412.5,172,54,0,3,33,33,SV
7371,11184,7.5,5604,0,6,0.5,16.5,0,0,8.5,466.5,3815,8031.5,12935,16160.5,7,7.5,0,3,10,10,SV
4697,1326,18,22194,0,13,0,15,0,0,19,1082,7331.5,12861,16517,18321,26,18,0,4,1,1,SV
5290,682,44,85726,0,17,0,15,0,0,45,1704,8592.5,13145,16789,18533,86.5,44,0,2,20,22,SV
9344,1158,3,184.5,0,3,0,16,0,0,4,68.5,1604.5,8862.5,13584.5,17247,1,3,0,7,1,1,SV
10747,8573,14,49402,0.5,5.5,0.5,8.5,0,0,15,690,3700,6103,8103.5,9075.5,11,14,0,11,1,1,SV
1896,558,5,3465.5,0,5,0.5,16.5,0,0,6,601.5,3968.5,8070,12921.5,15557.5,3.5,5,0,4,2,2,SV
56848,5562,16,131263,0,8.5,0,15.5,0,0,17,519.5,5673,12517,16385,18296.5,14.5,16,0,26,0,0,SV
815,682,39,92093,0,13,0,15,0,0,40,1146,7504.5,12954.5,16551,18330.5,59,39,0,2,3,3,SV
5292,780,10,7437,0,9,0,15,0,0,11,1128,7271.5,12917,16439.5,18273.5,7,10,0,3,4,4,SV
8986,10747,2,85.5,0.5,2,0.5,8,0,0,3,126.5,2345,5680.5,7947,9050,0.5,2,0,4,4,4,SV
5351,3628,5,1705.5,0,5,0,15.5,0,0,6,519,5210.5,11407.5,15836,17966,1,5,0,3,6,6,SV
587,545,20.5,60389,0,10.5,0.5,15,0,0,21.5,1031.5,5891,12448.5,16225.5,18153,57.5,20.5,0,2,16,17,SV
3628,558,6.5,4418,0,6.5,0,15.5,0,0,7.5,752.5,6339,12567,16413,18184,3.5,6.5,0,4,5,6,SV
1621,95,1.5,11831.5,0,1,0.5,16.5,0,0,2.5,26,1050.5,7655.5,13047,16759.5,0,1.5,0,3,17,17,SV
6528,4914,16.5,27724.5,0,9,0,15.5,0,0,17.5,683,6875,12963,16471.5,18177,25,16.5,0,3,19,19,SV
3628,2050,2.5,952.5,0,2.5,0.5,15.5,0,0,3.5,474,4272,10861.5,15300.5,17775.5,0,2.5,0,4,5,6,SV
706,9479,8.5,2763,0,5.5,0.5,16,0,0,9.5,283.5,3411.5,6081,10105,14378,10,8.5,0,3,10,10,SV
9520,8573,16.5,50005.5,0,8,0,15.5,0,0,17.5,1423.5,7531.5,12151.5,16144,18162.5,11.5,16.5,0,8,1,1,SV
5292,5291,13,7453.5,0,11.5,0,15.5,0,0,14,1042,7657,13174,16671.5,18377.5,21,13,0,3,4,4,SV
2901,994,11,9198.5,0,10,0,15.5,0,0,12,706.5,4502.5,10608.5,15574.5,17881.5,16,11,0,4,3,3,SV
3925,1271,6.5,18114.5,0,4.5,0,16,0,0,7.5,232,4109,9964,14208,17179.5,3,6.5,0,4,1,1,SV
3611,1445,31,85517,0,16,0,15,0,0,32,948,8108.5,13398,16764,18435.5,42.5,31,0,4,1,1,SV
2901,2064,47,197709.5,0,10.5,0,15.5,0,0,48,1304.5,5187.5,10974,15603.5,17927,178,47,0,3,7,7,SV
11184,249,7.5,5604,0,6,0.5,16,0,0,8.5,509.5,5206.5,12078,15912.5,17882.5,7,7.5,0,26,0,0,SV
5573,4217,35,124428.5,0,15.5,0,15,0,0,36,1250.5,8516,13767,16912,18561,43.5,35,0,3,3,3,SV
2066,1896,17.5,39657,0,9.5,0.5,16,0,0,18.5,648.5,4158,7478.5,12759,15606,36,17.5,0,5,6,6,SV
84444,328,36.5,101281.5,0,16,0,14.5,0,0,37.5,1415.5,7963,13510.5,16878.5,18478.5,56,36.5,0,26,0,0,SV
5031,4217,25,83951,0,10.5,0,15,0,0,26,839.5,6147,12585.5,16198,18155.5,33.5,25,0,3,4,4,SV
5290,95,12,29397,0,8.5,0,15.5,0,0,13,846.5,5212,11210.5,15630.5,18014,31,12,0,2,20,22,SV
4843,4323,8.5,23562,0,6,0,16,0,0,9.5,364,5444.5,12236,16129,18061.5,2,8.5,0,3,7,7,SV
7263,5210,1,0,0.5,1,1,9,0,0,2,26,334,3173.5,6948.5,8387,0,1,0,3,2,2,SV
1158,598,25,84508,0,9.5,0,15.5,0,0,26,769,5158,11482.5,15639,17947,29,25,0,2,18,18,SV
3978,2821,8,7726,0,7,0,15.5,0,0,9,900.5,6292.5,11813,16121,18180.5,7,8,0,3,16,16,SV
1896,1105,3.5,555.5,0,3.5,0.5,16,0,0,4.5,337,2878,7280,12833,15593.5,3,3.5,0,3,2,2,SV
3628,1969,15,31555,0,11,0,15,0,0,16,1335.5,6761.5,12653.5,16507,18292.5,17.5,15,0,4,5,6,SV
2058,1436,16,15709.5,0,10,0,15.5,0,0,17,903.5,6706,12842.5,16564.5,18327.5,41,16,0,2,52,52,SV
4486,598,26.5,84789,0,11,0,15.5,0,0,27.5,1003.5,7823.5,13357.5,16620.5,18371.5,30,26.5,0,2,13,13,SV
4914,84444,22,30055,0,13.5,0,15,0,0,23,790.5,7265.5,13111.5,16640,18323,32,22,0,3,14,14,SV
5210,4486,3,386,0.5,3,0.5,8.5,0,0,4,259.5,3206.5,5974,8030,9076.5,1,3,0,4,6,6,SV
2516,3718,10,31909.5,0,7,0,15,0,0,11,272,4810,11250.5,15810,18099.5,5,10,0,2,10,10,SV
6502,2901,43,274866,0,11.5,0,15,0,0,44,1507.5,5436,11227,15786.5,18069,161,43,0,3,26,26,SV
5207,23395,2,29,0.5,2,0.5,9,0,0,3,100,524,3885,6193,8151.5,0,2,0,3,10,10,SV
3480,815,25.5,91818,0,13.5,0,15,0,0,26.5,1648,8198.5,14007.5,17072.5,18516.5,42.5,25.5,0,4,2,2,SV
2912,269,1.5,3.5,0,1.5,0.5,16,0,0,2.5,160,3086,10661,14529.5,17420,0,1.5,0,3,7,7,SV
3480,1020,41,283945.5,0,19.5,0,15,0,0,42,2086.5,9354,14648,17423.5,18690.5,79,41,0,3,2,2,SV
3480,994,29.5,77084,0,18.5,0,15,0,0,30.5,2050.5,8927,14126.5,17316.5,18788.5,54.5,29.5,0,5,2,2,SV
1896,249,1,0,0,1,1,16.5,0,0,2,49,1426.5,6335.5,12023.5,15120.5,0,1,0,4,2,2,SV
3628,994,12,10151,0,11,0,15,0,0,13,832,6484,12566.5,16635.5,18445,15.5,12,0,5,3,3,SV
142,66002,69.5,292500.5,0,11,0.5,14.5,0,0,70.5,1731.5,6491.5,12676,16392,18405,305,69.5,0,3,19,19,SV
4882,3611,20,73514,0,9.5,0,8.5,0,0,21,404,4019,7108,8501,9250,22.5,20,0,3,19,19,SV
1896,11113,5,2519.5,0,4.5,0.5,16.5,0,0,6,302.5,3294,7119,12533,15426,2.5,5,0,4,2,2,SV
4882,675,26,72516,0,10,0,8.5,0,0,27,796,4453,7409,8718.5,9364.5,47.5,26,0,3,10,10,SV
23395,238,7,14796,0,5.5,0,16,0,0,8,435,3854,10721,14618.5,17354,2,7,0,7,2,3,SV
56848,5573,12.5,40783,0,7.5,0,15.5,0,0,13.5,535,5683,11834.5,16170.5,18114,10,12.5,0,26,0,0,SV
4914,23395,17,27743.5,0,9.5,0,16,0,0,18,673,4786.5,11022,14699,17377.5,25,17,0,2,14,14,SV
5292,1896,8.5,6644.5,0,7.5,0.5,16,0,0,9.5,726.5,4410.5,8399,13157.5,15684.5,7,8.5,0,4,4,4,SV
3628,599,6.5,3548,0,5.5,0,15,0,0,7.5,511,6072.5,12801,16491,18200.5,1.5,6.5,0,3,5,6,SV
2516,84444,11,20033,0,8.5,0,15,0,0,12,391.5,5660.5,11747,16142.5,18314.5,8,11,0,2,10,10,SV
5591,5210,49,217710,0.5,11,0.5,7.5,0,0,50,2019.5,5267.5,7664,8807,9532.5,168,49,0,3,2,2,SV
2912,2066,18,39660.5,0,10,0,15.5,0,0,19,667.5,4857,10510.5,14563.5,17559.5,36,18,0,3,7,7,SV
5591,1105,51.5,218265.5,0,13.5,0,14.5,0,0,52.5,2352,8122,13736,17112.5,18717.5,171,51.5,0,3,33,33,SV
4843,3628,7,9460.5,0,6,0,15.5,0,0,8,426,5711,12428.5,16400,18192.5,1.5,7,0,3,23,24,SV
7371,3611,19,73513,0,9,0.5,16,0,0,20,403.5,4028.5,8187,13017.5,16238,22.5,19,0,3,10,10,SV
3628,1158,3,1057.5,0,3,0,15.5,0,0,4,178.5,2933,9802,15065.5,17685,0,3,0,4,5,6,SV
4843,1436,9.5,8701,0,8,0,16,0,0,10.5,470,5806,12544.5,16350,18183.5,10,9.5,0,2,31,31,SV
331,23395,41.5,225825.5,0,11.5,0,16,0,0,42.5,1385.5,5784,11570.5,14988.5,17553.5,87,41.5,0,2,155,161,SV
1271,768,6.5,28044.5,0,4.5,0,16,0,0,7.5,261.5,4426,10034,14277,17349,1.5,6.5,0,3,1,1,SV
4914,208,22.5,34459,0,12.5,0,15,0,0,23.5,1066.5,8213,14119.5,17123.5,18605.5,27.5,22.5,0,2,14,14,SV
3611,2584,19.5,73595.5,0,9.5,0,15.5,0,0,20.5,527,5970,12618.5,16277,18166.5,22.5,19.5,0,3,3,3,SV
2516,1241,5,17692.5,0,3.5,0.5,16,0,0,6,185,3078,9352.5,14308.5,17478,1,5,0,3,10,10,SV
5290,1020,32.5,233625.5,0,18,0,15,0,0,33.5,1546.5,8968.5,14318,17336,18654.5,71,32.5,0,3,18,18,SV
6196,4843,8,9641.5,0,7,0,15.5,0,0,9,461.5,5705,12383,16299.5,18169.5,5.5,8,0,3,20,20,SV
2821,682,37.5,72198.5,0,12.5,0,15.5,0,0,38.5,1541,7634,12196,16182.5,18218.5,58.5,37.5,0,2,6,6,SV
23395,6046,27.5,29576,0,11.5,0,16,0,0,28.5,942,4630.5,10408.5,14675,17507.5,92,27.5,0,6,2,3,SV
4882,1271,3,11832.5,0,2,0,9.5,0,0,4,11.5,965.5,3959.5,6137,8106.5,0.5,3,0,3,1,1,SV
4882,768,6.5,16214,0,4.5,0,8.5,0,0,7.5,256,3466.5,6080.5,8146,9248.5,1,6.5,0,3,19,19,SV
51693,9611,43.5,130270,0,13.5,0,15.5,0,0,44.5,1121,5126,10852.5,14721,17530,147.5,43.5,0,7,7,8,SV
7249,10238,36,101252,0,16.5,0,15,0,0,37,1140.5,7829.5,12999.5,16908,18633,85.5,36,0,4,5,5,SV
7109,11177,11.5,44602,0,8.5,0,15.5,0,0,12.5,547,4940.5,11264,14965,17703.5,16,11.5,0,4,1,1,SV
51693,867,64.5,468088.5,0,13,0,15.5,0,0,65.5,1250.5,5340,10744,14697,17540.5,242,64.5,0,7,7,8,SV
55275,4124,4.5,6985.5,0,3.5,0,16,0,0,5.5,249,3367,10321.5,15409,17437.5,5.5,4.5,0,8,2,2,SV
64924,2033,179,10979181.5,0,12,0,14.5,0,0,180,2822.5,8199,13568.5,16711,18796.5,1029.5,179,0,8,1,1,SV
55275,9040,30.5,76197,0,12.5,0,15.5,0,0,31.5,923.5,5614.5,12031,16330,17883,110,30.5,0,9,2,2,SV
10802,8703,5.5,1499,0,4.5,0.5,16,0,0,6.5,626,4455,10612,14507.5,17317.5,10,5.5,0,26,0,0,SV
7109,11196,9,7309.5,0,7,0,16,0,0,10,568,4650.5,11011.5,14629.5,17538.5,15,9,0,4,1,1,SV
79718,3156,11.5,6299.5,0,10,0,15.5,0,0,12.5,1122.5,7302,12912,16610.5,18541.5,21.5,11.5,0,26,0,0,SV
9632,26528,9,15399.5,0,7.5,0,15.5,0,0,10,664.5,6432,11874.5,16129,18176,10.5,9,0,8,1,1,SV
51465,375,20.5,85711.5,0,12.5,0,15.5,0,0,21.5,1902,8050,13527,16756,18319,29.5,20.5,0,8,3,3,SV
9040,22872,34.5,83675,0,15,0,15,0,0,35.5,1595.5,8867,14479,17210.5,18562.5,115,34.5,0,4,6,6,SV
51112,55869,4.5,137.5,0,3.5,0.5,16.5,0,0,5.5,19,616.5,5817,12117,16125.5,7.5,4.5,0,8,1,1,SV
51112,22872,11.5,14537.5,0,8,0,16,0,0,12.5,711,4415,9612,14021.5,16804,18,11.5,0,8,1,1,SV
9040,26528,31.5,82593.5,0,13.5,0,15.5,0,0,32.5,1127.5,7704.5,13126.5,16806,18477,107,31.5,0,3,10,10,SV
7841,3482,14,33747,0,9.5,0,15.5,0,0,15,1162,5611,11540,15672,17762,12.5,14,0,3,8,8,SV
10642,84364,16.5,12642,0,11,0,15.5,0,0,17.5,1423.5,7575,13198,16392,18182.5,51.5,16.5,0,7,4,4,SV
6399,8065,46.5,225782.5,0,12,0,15.5,0,0,47.5,805,6118,12392,16084,18145.5,130.5,46.5,0,3,2,2,SV
6929,26225,21,129387.5,0,7,0.5,15,0,0,22,569,4888,11140.5,15734.5,18104,22,21,0,4,7,7,SV
253260,5878,38,81674,0,17.5,0,15.5,0,0,39,1879,8510.5,13113,16687,18398,95,38,0,4,17,17,SV
55275,7248,15,24047.5,0,9.5,0,15.5,0,0,16,654,4968.5,11042,15929.5,17695.5,16.5,15,0,9,2,2,SV
51693,79718,15,18981.5,0,10,0,15.5,0,0,16,564,4429,10319,14646,17545,32.5,15,0,7,7,8,SV
64924,7841,2.5,48.5,0,2.5,0,16,0,0,3.5,562.5,4061,10350.5,14865.5,17398,0.5,2.5,0,10,1,1,SV
60684,3480,22,67925.5,0,12,0,16,0,0,23,1384.5,4897.5,9076,13955.5,16908.5,42.5,22,0,10,2,2,SV
11311,4124,8,6639.5,0,7,0,16,0,0,9,1094,5995,11456,15712,17936,16.5,8,0,6,2,3,SV
6399,2683,9,29717,0,3.5,0.5,16,0,0,10,242.5,4411,10996,15455,17886.5,8.5,9,0,2,43,46,SV
11311,10425,16.5,25838.5,0,13,0,15.5,0,0,17.5,1545.5,8001.5,13389.5,16660,18310,30.5,16.5,0,7,2,3,SV
10425,375,19,58305.5,0,12,0,15.5,0,0,20,1465,8121.5,14136.5,17051,18408,19,19,0,26,0,0,SV
10641,867,62,463536.5,0,13,0,15.5,0,0,63,1278.5,6001.5,12230.5,16064,18241,235,62,0,9,1,1,SV
55275,10641,7.5,15762,0,5.5,0,16,0,0,8.5,69,1983,9571,14926.5,17234.5,12,7.5,0,10,1,1,SV
738,55832,20,47728.5,0,12,0,15,0,0,21,1364,6397,12125.5,16153.5,18082.5,56,20,0,3,11,11,SV
7249,10498,30,101949,0,17,0,14.5,0,0,31,1969.5,9018,14372,17431,19005.5,70.5,30,0,3,18,18,SV
6929,64924,22,129436,0,8,0,15,0,0,23,1011,6325,12037,16077,18246,22,22,0,4,7,7,SV
5862,11177,19,85755.5,0,12.5,0,15.5,0,0,20,1203,7207.5,12211,16326,18189,33.5,19,0,4,1,1,SV
9632,10238,28,60374.5,0,13,0,15,0,0,29,893.5,7116,12203,16352.5,18309,72.5,28,0,9,1,1,SV
7249,10642,27.5,55593.5,0,17,0,15,0,0,28.5,1510.5,8617,14173,17140.5,18642.5,71.5,27.5,0,4,7,7,SV
81876,54108,9.5,5321.5,0,7,0,16,0,0,10.5,793.5,4767,10670.5,15672.5,17811.5,19.5,9.5,0,26,0,0,SV
3184,9681,36.5,50540.5,0,13.5,0,15.5,0,0,37.5,1269.5,5074,10159.5,14626.5,17453,149.5,36.5,0,3,5,5,SV
126003,5878,25,56166.5,0,11,0,16,0,0,26,1151,5659.5,11112,14597.5,17536,72,25,0,5,13,14,SV
10427,648,35,102205.5,0,14.5,0,15.5,0,0,36,1601,7947.5,13315.5,16702,18331,108.5,35,0,8,1,1,SV
126003,3156,6,6104,0,5.5,0,16,0,0,7,740,4884.5,10925,14466,17527,6,6,0,6,4,4,SV
11311,27342,14.5,21543.5,0,11,0,15.5,0,0,15.5,1415.5,7596.5,12741.5,16357.5,18240,24,14.5,0,6,2,3,SV
11196,8065,42,196477,0,13,0,15.5,0,0,43,1125,7248,13079,16530,18303,126.5,42,0,7,2,2,SV
51465,8065,49,242734,0,16.5,0,15,0,0,50,1859.5,8746.5,14058,17022,18525.5,146.5,49,0,8,2,2,SV
7248,10427,16.5,19846,0,11.5,0,15.5,0,0,17.5,1407.5,7465.5,12256,16362.5,18199.5,22,16.5,0,3,11,11,SV
3482,8065,51,229812.5,0,17.5,0,15,0,0,52,1830.5,8453,13871,16944.5,18515.5,134,51,0,4,2,2,SV
7109,22872,12.5,21298,0,8,0,15.5,0,0,13.5,890,5965.5,12349,15171,17732,21,12.5,0,5,1,1,SV
27342,8131,11,16431.5,0,8,0,15.5,0,0,12,561,4413.5,10458.5,14818.5,17542,13,11,0,5,2,6,SV
56681,54108,3.5,49,0,3.5,0,16,0,0,4.5,758,4358,10492,15494,17798,2,3.5,0,9,3,4,SV
55869,26225,1,0,0,1,1,16,0,0,2,47,1475.5,8025.5,13811.5,17207.5,0,1,0,26,0,0,SV
2033,2683,178,10979133,0,11,0.5,14.5,0,0,179,2526,8344,13872,17095,19006,1029.5,178,0,3,4,4,SV
10238,8703,24,58293.5,0,9.5,0.5,15.5,0,0,25,520.5,5206,10999.5,14967,17643,64.5,24,0,26,0,0,SV
6399,22823,13.5,29760.5,0,7.5,0,15.5,0,0,14.5,188,3686,10559.5,15340,17827,26.5,13.5,0,2,44,44,SV
5728,7841,62.5,271935,0,11.5,0,15.5,0,0,63.5,1524,6765,12470,15984,17953,149.5,62.5,0,3,4,4,SV
64924,3482,14.5,33795.5,0,10,0,15.5,0,0,15.5,1564.5,6601,12171.5,15931.5,18047,12,14.5,0,8,1,1,SV
10483,8726,32.5,110114.5,0,14,0,15.5,0,0,33.5,1024.5,6686.5,12444.5,16459,18234,114,32.5,0,6,3,3,SV
7249,55832,28.5,85448,0,17,0,14.5,0,0,29.5,1964.5,8855.5,13825,17265.5,18850.5,70.5,28.5,0,4,11,11,SV
11311,2033,184.5,10985709,0,16.5,0,14.5,0,0,185.5,3211.5,9234.5,13990,17067,18960.5,1046,184.5,0,6,2,3,SV
