geneid1,geneid2
56904,1182
7942,1183
6455,1183
6456,1183
6457,1183
2648,1183
8850,1183
55193,1183
51100,1183
56904,1183
56904,1184
2648,1184
51100,1184
8850,1184
6456,1184
4286,1184
6457,1184
6455,1184
55193,1184
1793,78989
1793,1195
1793,10229
892,78989
892,1195
892,10229
80005,78989
80005,1195
80005,10229
1794,78989
1794,1195
1794,10229
9732,78989
9732,1195
9732,10229
1795,78989
1795,1195
1795,10229
1794,1196
1794,9894
9732,1196
9732,9894
1795,1196
1795,9894
1793,1196
1793,9894
80005,1196
80005,9894
892,1196
892,9894
892,1198
1795,1198
1793,1198
1794,1198
80005,1198
9732,1198
1793,57396
80005,57396
9732,57396
1795,57396
892,57396
1794,57396
7345,57472
7486,57472
546,57472
1730,57472
5884,57472
641,57472
51343,57472
8678,57472
3065,57472
472,57472
91010,57472
3066,57472
8841,57472
25942,57472
79577,57472
5965,57472
7347,246175
7486,246175
114793,246175
64423,246175
5965,246175
8678,246175
5884,246175
3065,246175
25788,246175
23309,246175
472,246175
3066,246175
641,246175
79577,246175
51343,246175
8841,246175
5594,51004
5595,51004
3066,51004
55193,51004
79577,51004
84254,51004
3065,51004
8841,51004
7030,53944
8237,53944
25942,53944
54464,53944
6204,53944
5595,53944
23309,53944
6601,53944
5594,53944
22803,53944
7942,1455
6601,1455
9958,1455
6204,1455
5595,1455
5594,1455
54464,1455
23309,1455
22803,1455
25942,1455
5594,1456
5595,1456
25942,1456
23309,1456
6204,1456
7375,1456
4286,1456
54464,1456
22803,1456
6601,1456
11200,1459
3066,1460
6456,1460
9958,1460
51100,1460
3065,1460
6457,1460
8237,1460
6455,1460
892,1460
56904,1460
7375,1460
8841,1460
5595,9150
5594,9150
6223,8454
6223,8453
6223,51706
1027,51700
6205,51700
4528,51700
1027,1727
6205,1727
4528,1727
6456,51167
51100,51167
3075,51167
56904,51167
1027,51167
6455,51167
2271,51167
6457,51167
3949,51167
54464,1591
22803,1594
22803,1576
54464,64816
54464,1577
22803,1551
54464,10858
22803,1579
54464,284541
22803,1580
54464,57834
22803,66002
22803,8529
54464,126410
54464,4051
22803,11283
22803,285440
54464,260293
22803,199974
7030,1595
4286,1595
6601,1595
7942,1595
1027,1663
51343,1663
79915,1663
5595,1719
1027,1719
5594,1719
1027,200895
5594,200895
5595,200895
7942,1723
23309,1723
8237,1723
7375,1723
4286,1723
3066,1723
6598,1723
8850,1723
79577,1723
6920,1723
3065,1723
6919,1723
25942,1723
9958,1723
2648,1723
6917,1723
7030,1723
8841,1723
2648,147015
25942,9249
23309,9249
8850,207063
4528,1738
4528,60343
4528,197257
79577,1738
79577,60343
79577,197257
6920,1738
6920,60343
6920,197257
5598,1738
5598,60343
5598,197257
6919,1738
6919,60343
6919,197257
1027,1738
1027,60343
1027,197257
472,1738
472,60343
472,197257
6917,1738
6917,60343
6917,197257
6223,11144
6223,283987
84883,9093
91010,1759
64423,1759
1730,1759
55193,1759
79577,1759
4528,1759
114793,1759
7375,10059
676,10059
4286,10059
7942,10059
29072,10059
6223,10059
1453,10059
1027,10059
9958,10059
84254,10059
1454,10059
7110,10059
84061,10059
6135,10059
8237,10059
7991,10059
7030,10059
6601,10059
79577,10059
91010,1785
64423,1785
1730,1785
79577,1785
114793,1785
55193,1785
4528,1785
1730,26052
55193,26052
79577,26052
114793,26052
4528,26052
64423,26052
91010,26052
326625,1793
545,1793
5598,1793
84168,1793
390502,1793
84168,1794
390502,1794
5598,1794
545,1794
326625,1794
390502,1795
326625,1795
84168,1795
545,1795
5598,1795
84168,9732
545,9732
390502,9732
326625,9732
5598,9732
5598,80005
390502,80005
84168,80005
326625,80005
545,80005
25788,79075
6919,79075
23309,79075
84289,79075
51343,79075
1793,79075
1795,79075
54556,79075
546,79075
6920,79075
2304,79075
5893,79075
7517,79075
22803,79075
3621,79075
672,79075
7375,79075
8237,79075
675,79075
5965,79075
6917,79075
9958,79075
7486,79075
5888,79075
5884,79075
283987,79075
51147,79075
641,79075
3622,79075
27160,79075
11144,79075
80005,79075
257218,79075
1663,79075
25942,79075
1794,79075
54464,79075
11200,79075
1027,79075
9732,79075
7157,79075
6596,79075
546,11266
4286,11266
7030,11266
23309,11266
6223,11266
55294,11266
5594,11266
7942,11266
6205,11266
8850,11266
5595,11266
25788,11266
2648,11266
3065,11266
6204,11266
23198,11266
5893,11266
6601,11266
25942,11266
8841,11266
3066,11266
51343,1859
1027,1859
1027,9149
51343,9149
6223,2021
25942,2021
5600,2021
5603,2021
6205,2021
79577,2021
6300,2021
1432,2021
6920,2021
6598,2021
2648,2021
23309,2021
8850,2021
7030,953
4286,953
56904,953
51100,953
6598,953
6204,953
7942,953
6135,953
6455,953
6601,953
23309,953
6456,953
6205,953
6457,953
51100,956
23309,956
7942,956
6135,956
6598,956
6205,956
7030,956
6456,956
4286,956
6457,956
6601,956
6455,956
56904,956
6204,956
4286,9583
6598,9583
6456,9583
56904,9583
25942,9583
7942,9583
6455,9583
6204,9583
6457,9583
6601,9583
6135,9583
6205,9583
7030,9583
51100,9583
56904,57089
6457,57089
6456,57089
6204,57089
6601,57089
6598,57089
51100,57089
6205,57089
25942,57089
4286,57089
7942,57089
6135,57089
7030,57089
6455,57089
6390,1969
201163,2042
6601,2042
6598,2042
6919,2042
892,2042
6917,2042
6920,2042
6920,2043
201163,2043
6598,2043
6917,2043
6919,2043
6601,2043
892,2043
6917,285220
892,285220
6919,285220
6598,285220
201163,285220
6920,285220
6601,285220
6919,2045
6920,2045
6598,2045
892,2045
6601,2045
201163,2045
6917,2045
201163,2047
6920,2047
6598,2047
6917,2047
6601,2047
892,2047
6919,2047
6917,2048
892,2048
6920,2048
6598,2048
201163,2048
6601,2048
6919,2048
6919,2049
892,2049
6917,2049
6601,2049
201163,2049
6598,2049
6920,2049
6920,2050
6598,2050
892,2050
6919,2050
6601,2050
6917,2050
201163,2050
6390,2051
7375,2072
5965,2072
7486,2072
2304,2072
257218,2072
6596,2072
9958,2072
8237,2072
641,2072
4528,2072
23309,9941
25942,9941
6917,9941
6300,9941
8850,9941
6598,9941
5600,9941
6205,9941
2648,9941
6223,9941
1432,9941
6919,9941
5603,9941
79577,9941
7942,23017
7375,23017
6601,23017
8237,23017
23309,23017
6598,23017
7030,23017
9958,23017
4286,23017
6204,23017
54556,10667
23309,10667
3622,10667
27160,10667
84289,10667
23476,10667
57088,10667
57048,10667
6300,10667
5600,10667
7110,10667
5603,10667
57047,10667
8019,10667
7345,10667
5359,10667
7347,10667
6046,10667
55193,10667
1432,10667
51147,10667
4763,10667
3621,10667
84254,10667
25942,10667
8607,2203
6204,2203
8607,8570
8607,8789
8607,64430
6204,8570
6204,8789
6204,64430
6601,3075
6601,2271
6601,3949
6223,3075
6223,2271
6223,3949
8678,9896
4528,9896
11331,9896
1027,2280
8678,2280
8678,2281
1027,2281
8678,642489
1027,642489
1027,2288
8678,2288
1027,2289
8678,2289
546,201163
6456,201163
56904,201163
51100,201163
6457,201163
25788,201163
7942,201163
4286,201163
6455,201163
7030,201163
84061,2339
892,2339
7991,2339
51343,2339
79577,2339
5598,2339
54464,3169
22803,3170
22803,2296
54464,2303
54464,2306
22803,27022
22803,200350
6598,2304
7517,2304
79577,2304
25788,2304
5888,2304
672,2304
5886,2304
7508,2304
5594,2304
283987,2304
675,2304
11144,2304
5595,2304
5887,2304
546,2304
11200,2304
7375,2304
2073,2304
5884,2304
7157,2304
54464,399823
22803,221937
54464,3607
51100,2308
56904,2308
79577,2308
55193,2308
2648,2308
3066,2308
6457,2308
6917,2308
25942,2308
6456,2308
1663,2308
8850,2308
23309,2308
6455,2308
6457,2309
25942,2309
6456,2309
56904,2309
6455,2309
55193,2309
23309,2309
79577,2309
3065,2309
8850,2309
2648,2309
1663,2309
6920,2309
51100,2309
6457,4303
23309,4303
79577,4303
1663,4303
6456,4303
8841,4303
6919,4303
25942,4303
56904,4303
55193,4303
51100,4303
2648,4303
8850,4303
6455,4303
51100,51343
5888,51343
6455,51343
5595,51343
6601,51343
7942,51343
675,51343
672,51343
23309,51343
79577,51343
7030,51343
6457,51343
4286,51343
56904,51343
25942,51343
6223,51343
6598,51343
11144,51343
5594,51343
6205,51343
283987,51343
1027,51343
6456,51343
5598,23193
5580,23193
6455,23193
56904,23193
8841,23193
5581,23193
3066,23193
6457,23193
51100,23193
23309,23193
5578,23193
3065,23193
5583,23193
5579,23193
5582,23193
6456,23193
84061,23193
5588,23193
3993,23193
5598,2595
6456,2595
5580,2595
134957,2595
5583,2595
5581,2595
3066,2595
5578,2595
7991,2595
5582,2595
6455,2595
3065,2595
25942,2595
51100,2595
6457,2595
8841,2595
5579,2595
56904,2595
5588,2595
9958,2597
6204,2597
6300,2597
4528,2597
7942,2597
5595,2597
5603,2597
1027,2597
5594,2597
8237,2597
4286,2597
7375,2597
6598,2597
1432,2597
6601,2597
7030,2597
5600,2597
55193,10539
55193,51218
1027,2879
1027,2882
1027,493869
6204,2907
25942,2907
6601,2907
7030,2907
6598,2907
4286,2907
9958,2907
7375,2907
8237,2907
7942,2907
55193,2931
55193,2932
55193,2936
5594,2965
5595,2965
5595,23560
6601,23560
6223,23560
6205,23560
5594,23560
7375,94239
9958,94239
6920,94239
6919,94239
676,94239
1027,94239
892,94239
6917,94239
29072,94239
8237,94239
1027,3015
892,3015
6919,3015
7375,3015
6920,3015
29072,3015
8237,3015
9958,3015
676,3015
6917,3015
8850,3065
5887,3065
2648,3065
5886,3065
676,3065
5598,3065
23198,3065
51100,83933
672,83933
114793,83933
23309,83933
10277,83933
51343,83933
6455,83933
29072,83933
201163,83933
6456,83933
6920,83933
6919,83933
7531,83933
9732,83933
1794,83933
7517,83933
6917,83933
1793,83933
84061,83933
6457,83933
64423,83933
5888,83933
80005,83933
1795,83933
1027,83933
56904,83933
5893,83933
2648,3066
23198,3066
676,3066
5886,3066
5598,3066
8850,3066
5887,3066
2648,8841
23198,8841
8850,8841
5887,8841
5886,8841
676,8841
5598,8841
80005,10013
51343,10013
11144,10013
675,10013
7517,10013
91010,10013
5893,10013
6456,10013
7991,10013
201163,10013
10277,10013
1730,10013
6920,10013
1793,10013
6457,10013
9732,10013
6455,10013
25942,10013
7534,10013
1795,10013
6919,10013
56904,10013
283987,10013
51100,10013
6917,10013
29072,10013
1794,10013
1027,10013
5888,7290
79915,7290
641,7290
283987,7290
5893,7290
134957,7290
79577,7290
892,7290
5965,7290
6917,7290
11144,7290
7486,7290
672,7290
3993,7290
1027,7290
55193,7290
675,7290
6920,7290
6919,7290
9958,6596
5884,6596
6598,6596
5886,6596
79577,6596
11144,6596
283987,6596
25788,6596
5888,6596
7508,6596
7157,6596
11200,6596
672,6596
675,6596
2073,6596
546,6596
7517,6596
5578,3146
79577,3146
3065,3146
6046,3146
3066,3146
11221,3146
9958,3146
990,3146
7531,3146
2648,3146
4216,3146
23476,3146
7942,3146
5588,3146
54556,3146
7534,3146
8237,3146
6794,3146
7110,3146
8850,3146
5580,3146
7030,3146
5583,3146
1844,3146
10645,3146
8019,3146
5579,3146
23309,3146
5582,3146
8841,3146
4286,3146
25942,3146
5581,3146
7375,3146
8850,10354
5588,10354
5581,10354
990,10354
8237,10354
7942,10354
23476,10354
8019,10354
5583,10354
4286,10354
5578,10354
51147,10354
7375,10354
5582,10354
6794,10354
5579,10354
5580,10354
1848,10354
7534,10354
23309,10354
2648,10354
1846,10354
25942,10354
4216,10354
79577,10354
10645,10354
7030,10354
7531,10354
3065,10354
6046,10354
9958,10354
3066,10354
7110,10354
8841,10354
5583,3148
990,3148
8850,3148
79577,3148
7531,3148
23476,3148
9958,3148
4286,3148
8841,3148
5588,3148
5581,3148
6794,3148
7942,3148
1852,3148
5578,3148
5580,3148
3065,3148
10645,3148
4216,3148
7110,3148
3621,3148
7030,3148
11072,3148
3066,3148
8019,3148
23309,3148
7375,3148
6046,3148
5579,3148
2648,3148
8237,3148
5582,3148
25942,3148
7534,3148
7375,3149
8841,3149
5580,3149
80824,3149
990,3149
8237,3149
10645,3149
79577,3149
3065,3149
5578,3149
5579,3149
7942,3149
4216,3149
23476,3149
7531,3149
25942,3149
3622,3149
7534,3149
6794,3149
5583,3149
9958,3149
4286,3149
8019,3149
7110,3149
6046,3149
5582,3149
27160,3149
8850,3149
7030,3149
1849,3149
3066,3149
5581,3149
5588,3149
54556,3149
23309,3149
2648,3149
8019,3156
55193,3156
6046,3156
23476,3156
79577,3156
1795,3157
51343,3157
1794,3157
8678,3157
80005,3157
1793,3157
9732,3157
1794,3158
51343,3158
80005,3158
1793,3158
8678,3158
1795,3158
9732,3158
23309,3265
6598,3265
6601,3265
4528,3265
25942,3265
10277,3265
5893,3265
8237,3265
25942,51170
23309,51170
25942,345275
23309,345275
25942,7184
4436,7184
8841,7184
672,7184
6919,7184
4286,7184
5888,7184
6598,7184
8850,7184
6204,7184
8237,7184
2648,7184
6920,7184
7030,7184
5594,7184
11144,7184
7375,7184
7517,7184
283987,7184
5595,7184
3066,7184
3065,7184
23309,7184
7942,7184
6205,7184
6917,7184
9958,7184
675,7184
7942,3476
1027,3476
4286,3476
5595,3476
7030,3476
5594,3476
25942,3614
25942,727833
8841,3614
8841,727833
3066,3614
3066,727833
7942,3614
7942,727833
4286,3614
4286,727833
7030,3614
7030,727833
3065,3614
3065,727833
4286,3615
23309,3615
3066,3615
7942,3615
3065,3615
8841,3615
7030,3615
55193,3621
6601,3621
5893,3621
257218,3621
9958,3621
6596,3621
6598,3621
8237,3621
7375,3621
2648,3621
4528,3621
5598,3621
2304,3621
1454,3621
1453,3621
8850,3621
6601,54556
6601,27160
6601,3622
7375,54556
7375,27160
7375,3622
2648,54556
2648,27160
2648,3622
1454,54556
1454,27160
1454,3622
55193,54556
55193,27160
55193,3622
257218,54556
257218,27160
257218,3622
9958,54556
9958,27160
9958,3622
8237,54556
8237,27160
8237,3622
6598,54556
6598,27160
6598,3622
5893,54556
5893,27160
5893,3622
5598,54556
5598,27160
5598,3622
6596,54556
6596,27160
6596,3622
1453,54556
1453,27160
1453,3622
4528,54556
4528,27160
4528,3622
8850,54556
8850,27160
8850,3622
2304,54556
2304,27160
2304,3622
257218,51147
1453,51147
7375,51147
2304,51147
6598,51147
8237,51147
5893,51147
9958,51147
55193,51147
6601,51147
4528,51147
5598,51147
8850,51147
6596,51147
2648,51147
1454,51147
1454,84289
4528,84289
7375,84289
8237,84289
6598,84289
6601,84289
55193,84289
2648,84289
1453,84289
5598,84289
9958,84289
6596,84289
8850,84289
2304,84289
5893,84289
257218,84289
6205,8826
6205,10788
6205,128239
51100,2648
51343,2648
84254,2648
6919,2648
55193,2648
56904,2648
201163,2648
6223,2648
6457,2648
7157,2648
23309,2648
6456,2648
5625,2648
6455,2648
6917,2648
6920,2648
10277,2648
79577,2648
79577,8850
6919,8850
25942,8850
201163,8850
6455,8850
51100,8850
6223,8850
6457,8850
56904,8850
84254,8850
7157,8850
5625,8850
55193,8850
51343,8850
6456,8850
6917,8850
10277,8850
6920,8850
55193,10524
55193,7994
55193,11143
55193,84148
55193,7881
55193,8514
55193,9196
8237,8284
9958,8284
7375,8284
7375,2531
6601,2531
6204,2531
8237,2531
9958,2531
8607,8564
8237,8564
23309,8564
6204,8564
6205,8564
25942,8564
9958,8564
7375,8564
10277,3845
7375,3845
25942,3845
6601,3845
5893,3845
23309,3845
4528,3845
6598,3845
54556,23395
5600,23395
5603,23395
11331,23395
3622,23395
25942,23395
51147,23395
3621,23395
4763,23395
84254,23395
4216,23395
1432,23395
27160,23395
25788,23395
9988,23395
84289,23395
7270,23395
7080,23395
5598,23395
5893,23395
23309,23395
546,23395
6300,23395
6204,3993
8237,3993
7030,3993
9958,3993
3996,3993
6917,3993
6920,3993
7375,3993
6919,3993
55193,3993
7942,3993
4286,3993
84148,27257
6920,27257
8850,27257
6598,27257
2271,27257
54464,27257
79577,27257
5884,27257
51100,27257
6456,27257
3075,27257
55193,27257
6223,27257
676,27257
8520,27257
3949,27257
201163,27257
6457,27257
5931,27257
79915,27257
22803,27257
10524,27257
6204,27257
5928,27257
6135,27257
6455,27257
56904,27257
6919,27257
7994,27257
11143,27257
6917,27257
2648,27257
892,27257
5581,84061
5588,84061
5583,84061
51100,84061
56904,84061
5582,84061
6455,84061
6456,84061
5579,84061
5580,84061
6457,84061
5578,84061
5598,84061
5594,5604
51343,5604
11331,5604
1027,5604
25942,5604
5893,5604
10641,5604
79577,5604
6598,5604
10641,5605
23309,5605
6598,5605
51343,5605
1027,5605
11331,5605
5595,5605
79577,5605
5893,5605
5583,5607
7942,5607
3065,5607
5579,5607
25942,5607
4286,5607
23309,5607
5588,5607
7030,5607
5581,5607
11331,5607
8841,5607
6601,5607
3066,5607
5578,5607
79577,5607
5580,5607
5582,5607
5595,4216
5893,4216
51343,4216
79577,4216
5594,4216
5594,5600
51343,5600
6601,5600
79577,5600
5595,6300
51343,6300
79577,6300
6601,6300
6601,5603
5595,5603
79577,5603
51343,5603
79577,1432
6601,1432
51343,1432
5594,1432
8850,5598
5582,5598
5581,5598
51343,5598
5588,5598
201163,5598
55193,5598
5578,5598
6601,5598
5580,5598
2648,5598
5583,5598
5579,5598
5037,84174
5037,4141
51100,92935
201163,92935
3066,92935
6457,92935
56904,92935
6456,92935
8841,92935
1027,92935
6455,92935
3065,92935
114793,4157
9717,4157
1730,4157
6456,4157
1663,4157
6205,4157
6391,4157
79577,4157
51100,4157
91010,4157
6204,4157
1027,4157
23541,4157
266629,4157
6457,4157
64423,4157
6455,4157
56904,4157
6601,4190
892,4190
2073,23173
2073,254042
3622,10988
3621,10988
1027,10988
84289,10988
51147,10988
54556,10988
27160,10988
4101,9562
266740,9562
4104,9562
139422,9562
1027,9562
4108,9562
4114,9562
5594,9562
4112,9562
9958,9562
51100,9562
645864,9562
4102,9562
5728,9562
6457,9562
5595,9562
286514,9562
4109,9562
139604,9562
347541,9562
4113,9562
4115,9562
4100,9562
4110,9562
728269,9562
4107,9562
158809,9562
56904,9562
64110,9562
9500,9562
28986,9562
6455,9562
4111,9562
10645,9562
7375,9562
4103,9562
6794,9562
6456,9562
201163,9562
51438,9562
139599,9562
8237,9562
4692,9562
56160,9562
6601,9562
6920,4285
22803,4285
6917,4285
7375,4285
23309,4285
9958,4285
2648,4285
8237,4285
6601,4285
990,4285
79577,4285
6598,4285
8850,4285
29072,4285
54464,4285
25942,4285
6919,4285
390502,4286
326625,4286
84168,4286
545,4286
6046,4286
3066,27030
8841,27030
11331,27030
6204,27030
23309,27030
25942,27030
55193,27030
3065,27030
6601,27030
5595,4331
5594,4331
9958,27304
6205,27304
6598,27304
54556,27304
8237,27304
5588,27304
84289,27304
6456,27304
6204,27304
5581,27304
1027,27304
3621,27304
8841,27304
51147,27304
64423,27304
7375,27304
6455,27304
114793,27304
5583,27304
892,27304
79577,27304
27160,27304
3066,27304
5582,27304
23309,27304
5578,27304
5580,27304
56904,27304
51100,27304
5579,27304
3622,27304
6457,27304
3065,27304
25942,27304
1730,27304
91010,27304
54556,10934
84289,10934
51343,10934
1027,10934
6917,10934
55193,10934
27160,10934
892,10934
3621,10934
5598,10934
54464,10934
51147,10934
8237,10934
3622,10934
22803,10934
3622,10933
5598,10933
84289,10933
54556,10933
27160,10933
22803,10933
3621,10933
55193,10933
6920,10933
1027,10933
54464,10933
892,10933
9958,10933
51147,10933
51343,10933
3622,9643
54556,9643
22803,9643
892,9643
51343,9643
84289,9643
55193,9643
7375,9643
5598,9643
1027,9643
3621,9643
54464,9643
51147,9643
27160,9643
6919,9643
892,4357
6920,4357
1027,4357
6601,4357
55193,4357
3065,4357
8841,4357
6457,4357
6919,4357
6598,4357
64423,4357
56904,4357
6223,4357
51100,4357
3066,4357
2648,4357
114793,4357
6456,4357
6917,4357
3993,4357
6455,4357
10641,4357
3621,4361
79915,4361
7030,4361
8841,4361
22803,4361
2304,4361
2648,4361
55193,4361
8850,4361
201163,4361
9958,4361
3993,4361
4286,4361
3065,4361
51343,4361
134957,4361
7942,4361
51147,4361
54556,4361
6596,4361
6601,4361
4216,4361
8237,4361
7375,4361
54464,4361
27160,4361
4528,4361
84289,4361
79577,4361
6598,4361
3066,4361
257218,4361
3622,4361
8850,55257
892,55257
79577,55257
2648,55257
8841,55257
23309,55257
3065,55257
4528,55257
6601,55257
25942,55257
3066,55257
6598,55257
1027,55257
7375,4436
9958,4436
5595,4436
8237,4436
5594,4436
892,4598
1027,4598
5595,4598
5594,4598
2271,4602
27343,4602
10645,4602
3075,4602
1793,4602
80005,4602
1795,4602
3949,4602
1794,4602
9732,4602
2648,4602
5423,4603
11232,4603
6794,4603
80005,4603
1794,4603
2271,4603
9732,4603
3949,4603
1795,4603
3075,4603
1793,4603
8850,4603
5581,259232
5598,259232
5583,259232
5580,259232
5578,259232
5582,259232
5588,259232
84061,259232
5579,259232
5595,27158
4286,27158
7942,27158
7030,27158
5594,27158
51343,4751
56904,4751
6457,4751
1027,4751
6456,4751
51100,4751
6455,4751
4528,4763
55193,4763
5594,4763
7942,4763
7030,4763
5595,4763
79577,4763
4286,4763
892,4800
79577,4801
23309,4817
25942,4817
6223,4817
79577,171389
7030,171389
7942,171389
4528,171389
4286,171389
5594,56413
5594,161424
5595,56413
5595,161424
4436,9520
25942,4893
6601,4893
10277,4893
6598,4893
5893,4893
23309,4893
4528,4893
9958,4893
8556,50814
3621,50814
4286,50814
7030,50814
4216,50814
472,50814
2271,50814
5598,50814
390502,50814
54556,50814
9958,50814
8237,50814
23476,50814
545,50814
84168,50814
25942,50814
11331,50814
1453,50814
3622,50814
7375,50814
23309,50814
1454,50814
6046,50814
2648,50814
11200,50814
5893,50814
51147,50814
3075,50814
8850,50814
27160,50814
3949,50814
8555,50814
84289,50814
29072,50814
8019,50814
326625,50814
195828,50814
7942,50814
892,9891
114793,9891
5595,9891
6135,9891
64423,9891
892,81788
5594,81788
91010,81788
1730,81788
6135,81788
6205,9972
5595,9972
5594,9972
10217,9972
25788,4953
25788,89874
3993,4953
3993,89874
10299,4953
10299,89874
51100,4953
51100,89874
134957,4953
134957,89874
6457,4953
6457,89874
6456,4953
6456,89874
546,4953
546,89874
6455,4953
6455,89874
56904,4953
56904,89874
1027,4998
1027,10166
6223,4998
6223,10166
55193,4998
55193,10166
3066,54995
3065,54995
6919,54995
6920,54995
1027,54995
6598,54995
8850,54995
6601,54995
2648,54995
6917,54995
8841,54995
5588,5034
9958,5034
5581,5034
7030,5034
5579,5034
5582,5034
4286,5034
7991,5034
5583,5034
7375,5034
84061,5034
5580,5034
5578,5034
7942,5034
8237,5034
283987,5063
283987,8874
3622,5063
3622,8874
672,5063
672,8874
54556,5063
54556,8874
10217,5063
10217,8874
79577,5063
79577,8874
5893,5063
5893,8874
3621,5063
3621,8874
84254,5063
84254,8874
1027,5063
1027,8874
11144,5063
11144,8874
6598,5063
6598,8874
1663,5063
1663,8874
51343,5063
51343,8874
25942,5063
25942,8874
5598,5063
5598,8874
23309,5063
23309,8874
8850,5063
8850,8874
2648,5063
2648,8874
27160,5063
27160,8874
84289,5063
84289,8874
51147,5063
51147,8874
5888,5063
5888,8874
675,5063
675,8874
25788,10015
27160,10015
54556,10015
5893,10015
892,10015
5888,10015
51147,10015
3622,10015
84289,10015
29072,10015
11144,10015
134957,10015
6920,10015
672,10015
51343,10015
23309,10015
25942,10015
546,10015
2648,10015
4528,10015
8850,10015
675,10015
3621,10015
6917,10015
8453,10015
283987,10015
8454,10015
3993,10015
6919,10015
84061,64714
5581,64714
7942,64714
5588,64714
5578,64714
7375,64714
4286,64714
8237,64714
5583,64714
9958,64714
5580,64714
7991,64714
5582,64714
7030,64714
5579,64714
8237,2923
9958,2923
5588,2923
5580,2923
5582,2923
7942,2923
5578,2923
7991,2923
4286,2923
84061,2923
7375,2923
5583,2923
5581,2923
5579,2923
7030,2923
5588,9601
5582,9601
5580,9601
5583,9601
5581,9601
7991,9601
9958,9601
84061,9601
8237,9601
5578,9601
7375,9601
4286,9601
5579,9601
7942,9601
7030,9601
7942,204474
5578,204474
5580,204474
4286,204474
5579,204474
7030,204474
8237,204474
5588,204474
5581,204474
84061,204474
7375,204474
5583,204474
9958,204474
7991,204474
5582,204474
892,5170
892,5163
892,5164
892,5165
892,5166
2648,57546
8850,57546
9732,5170
3949,5170
6601,5170
1794,5170
1793,5170
3075,5170
2271,5170
1795,5170
80005,5170
6135,53918
6205,53918
5594,53918
5595,53918
6223,53918
6204,53918
8019,11331
23476,11331
79577,11331
6046,11331
84254,11331
6598,11331
1027,30849
7942,30849
8454,30849
6917,30849
4286,30849
55193,30849
10277,30849
6920,30849
5516,30849
6919,30849
892,30849
7030,30849
4255,30849
5515,30849
8453,30849
3065,5300
3065,23037
8841,5300
8841,23037
3066,5300
3066,23037
6205,5300
6205,23037
5595,5300
5595,23037
5594,5300
5594,23037
8850,9088
5578,9088
3066,9088
1730,9088
7991,9088
114793,9088
23309,9088
64423,9088
1794,9088
25942,9088
5579,9088
84061,9088
91010,9088
1793,9088
80005,9088
5583,9088
9732,9088
2648,9088
5588,9088
1795,9088
51343,9088
5581,9088
5580,9088
5582,9088
6598,5585
2648,5585
3622,5585
283987,5585
5893,5585
10217,5585
54556,5585
84254,5585
672,5585
51343,5585
1027,5585
27160,5585
8850,5585
5598,5585
25942,5585
51147,5585
1663,5585
79577,5585
84289,5585
5888,5585
23309,5585
675,5585
11144,5585
3621,5585
1027,5586
5893,5586
51343,5586
6598,5586
672,5586
23309,5586
8850,5586
54556,5586
84254,5586
3622,5586
25942,5586
1663,5586
5888,5586
79577,5586
5598,5586
11144,5586
675,5586
84289,5586
3621,5586
10217,5586
2648,5586
27160,5586
51147,5586
283987,5586
3066,5338
134957,5338
3065,5338
8841,5338
22803,9512
4286,9512
7942,9512
7030,9512
23309,5539
23309,4860
3066,5539
3066,4860
7375,5539
7375,4860
3065,5539
3065,4860
9958,5539
9958,4860
6204,5539
6204,4860
79577,5539
79577,4860
6135,5539
6135,4860
25942,5539
25942,4860
8841,5539
8841,4860
8237,5539
8237,4860
1027,5424
4286,5426
7942,5426
7030,5426
5893,5426
22803,5432
2648,5432
4286,5432
7942,5432
1027,5432
6920,5432
6917,5432
6601,5432
7375,5432
6919,5432
134957,5432
8850,5432
79577,5432
3993,5432
55193,5432
51343,5432
8237,5432
7030,5432
54464,5432
9958,5432
114793,5478
64423,5478
8850,5481
3622,5481
2648,5481
3621,5481
27160,5481
1453,5481
25942,5481
3066,5481
79577,5481
3065,5481
51147,5481
84289,5481
23309,5481
51343,5481
1454,5481
54556,5481
8841,5481
1027,10105
5595,10105
5594,10105
1730,51645
91010,51645
6598,5494
892,5494
51100,5494
546,5494
6456,5494
56904,5494
6455,5494
6457,5494
6456,5495
6598,5495
892,5495
56904,5495
25788,5495
6455,5495
6457,5495
51100,5495
22803,5496
6455,5496
54464,5496
56904,5496
51100,5496
6457,5496
6456,5496
8237,51400
6598,51400
9958,51400
7375,51400
6601,51400
25942,51400
4286,51400
7942,51400
55193,51400
7030,51400
23309,51400
7080,5499
8850,5499
7270,5499
51496,5499
676,5499
6135,5499
7030,5499
9988,5499
2648,5499
6601,5499
7080,5500
7270,5500
6135,5500
676,5500
8850,5500
2648,5500
6601,5500
9988,5500
10106,5500
4286,5500
58190,5501
7270,5501
2648,5501
7942,5501
7080,5501
6135,5501
9988,5501
676,5501
6601,5501
8850,5501
56954,5520
6046,5520
23476,5520
8019,5520
2648,5520
23476,5521
56954,5521
8019,5521
6046,5521
8850,5521
56954,5522
8019,5522
6046,5522
2648,5522
23476,5522
56954,55844
8850,55844
23476,55844
6046,55844
8019,55844
11200,5524
1663,5524
4286,5524
51100,5524
56904,5524
51343,5524
6456,5524
7942,5524
7030,5524
5598,5524
5893,5524
6457,5524
6455,5524
6601,5524
1027,5524
6456,5525
3075,5525
