gene1,gene2,avgdeg,avgbet,avgclose,avgcore,avgcons,avgecc,avgeigen_cen,avghub_score,avgneighbor1,avgneighbor2,avgneighbor3,avgneighbor4,avgneighbor5,avgneighbor6,avgtriangle,avgcommon_neighbor,comm.detect,shortest_path,cohesion,adhesion
64780,80131,3.5,1038.5,0,3.5,0,16,0,0,4.5,401,3831.5,10412,14336.5,17445.5,0.5,3.5,0,6,7,9
26507,821937,1.5,0,0,1.5,0.5,19,0,0,2.5,14,127,2490,5651,8138.5,0.5,1.5,0,9,3,3
2629,55119,2.5,6052.5,0,2.5,0,16,0,0,3.5,159.5,3276,11263,15363,17670,0.5,2.5,0,4,10,10
22866,51573,3,2823.5,0,3,0,16,0,0,4,600.5,4048,10579,15083,17706.5,0.5,3,0,5,10,11
7133,4299,12.5,5814,0,9,0,15.5,0,0,13.5,492.5,5178.5,11709,16194,18077.5,22,12.5,0,5,3,3
177839,835470,1,0,1,1,1,1,0,0,2,2,2,2,2,2,0,1,0,9,2,3
177921,43927,2,23662.5,0.5,1,0.5,8.5,0,0,3,11,34,269.5,2011.5,5946.5,0,2,0,7,1,1
178345,23514,3,2968.5,0,2,0,17.5,0,0,4,63.5,1347,5199,7864,9039.5,1.5,3,0,7,1,1
855977,852528,10.5,535,0.5,8.5,0.5,9,0,0,11.5,130.5,1242.5,2453.5,6013,8239,62,10.5,0,26,0,0
856301,23381,5,441,0,4.5,0,16,0,0,6,161,2992,7520.5,13038.5,16920.5,4.5,5,0,26,0,0
5511,9699,5.5,24065.5,0,5,0,15.5,0,0,6.5,382,3896.5,10637,15527,17829.5,5.5,5.5,0,26,0,0
79050,22854,3.5,2093,0,3.5,0.5,17.5,0,0,4.5,213.5,2347,5415,7728.5,10997.5,2,3.5,0,4,5,5
100133941,185183,1,0,0,1,1,9,0,0,2,80,1790.5,5376,7789.5,8876.5,0,1,0,3,2,2
752,39610,4,47974,0,3.5,0,17,0,0,5,154,2817.5,5965,8487.5,10126,0,4,0,5,6,6
5208,833570,2.5,0,0,2.5,0,17.5,0,0,3.5,177,2716.5,5964,8359,9744.5,2,2.5,0,5,6,7
10169,854768,1,0,0,1,1,17,0,0,2,30,454.5,4547,8652.5,14515,0,1,0,4,11,11
932,633,1.5,11831.5,0,1,0.5,16,0,0,2.5,66,1924.5,7460.5,13384,16764.5,0,1.5,0,4,1,1
9135,178614,38,1213891.5,0,6,0,16,0,0,39,519,3845,6977,8892.5,11418.5,9.5,38,0,8,4,6
374074,7398,11.5,8947.5,0,6,0,8.5,0,0,12.5,434.5,3760,6929,8547.5,9270,8,11.5,0,26,0,0
25937,179111,8,10414,0.5,5.5,0.5,8.5,0,0,9,342,3497.5,6229.5,8321.5,9245.5,2,8,0,9,1,1
22916,832437,5,411.5,0,4.5,0.5,18.5,0,0,6,126,2195.5,5661.5,8089,9392.5,3.5,5,0,4,1,1
41612,948590,2.5,70976.5,0,1,0,11.5,0,0,3.5,8.5,18.5,56,187,498,0,2.5,0,5,3,3
4735,20505,8,82837,0,4.5,0,15.5,0,0,9,302,3088,6881,12876,16515,13,8,0,10,2,2
84106,79364,4.5,2136.5,0,4,0,15.5,0,0,5.5,209,3765.5,10853.5,15696.5,17889,0.5,4.5,0,26,0,0
12151,2022,8.5,133912.5,0,4.5,0,16,0,0,9.5,141.5,3187.5,10571.5,15437.5,17841,7.5,8.5,0,5,1,1
831513,318093,1,0,0.5,1,1,10.5,0,0,2,9.5,34.5,155,400,745,0,1,0,7,3,3
72236,26256,1.5,194,0,1.5,0.5,19.5,0,0,2.5,82.5,1710,5316.5,7696,8917,0,1.5,0,4,2,2
854078,9351,29.5,46623.5,0,14.5,0,16.5,0,0,30.5,740.5,5097,8787.5,14693.5,17537,138.5,29.5,0,8,1,1
81603,2538758,7,5092,0,5,0.5,17.5,0,0,8,458.5,3827.5,6846,8684,9615,1.5,7,0,4,5,5
7975,116442,3.5,435.5,0,3,0.5,16,0,0,4.5,77,1891.5,9069,14012.5,17129.5,0,3.5,0,2,2,2
853796,851162,41.5,71093.5,0,15,0,16.5,0,0,42.5,1579.5,4010,9486,15311.5,17508,142.5,41.5,0,3,4,4
181231,23564,1.5,123.5,0.5,1.5,0.5,9,0,0,2.5,16,157,2610,5650.5,7811.5,0,1.5,0,5,6,7
7415,19205,103.5,1097756.5,0.5,11,0.5,8,0,0,104.5,2248.5,5753,7943,8942.5,9563.5,395,103.5,0,2,1,2
403341,826690,1.5,22.5,0.5,1.5,0.5,8.5,0,0,2.5,9.5,282.5,3060.5,5775.5,7858,0,1.5,0,5,2,2
851246,836519,1.5,0,0,1.5,0.5,19.5,0,0,2.5,5.5,50,756.5,2060.5,3705.5,0.5,1.5,0,5,2,2
853823,54106,2,3292.5,0,2,0,16,0,0,3,238,2435,8535,14840,17263.5,0,2,0,4,5,5
8313,173191,4,146927.5,0,3.5,0,15.5,0,0,5,194.5,2825,6029,10463.5,15115.5,1.5,4,0,3,17,18
143,31430,1.5,0,0,1.5,0.5,18,0,0,2.5,27,974,4837,7648.5,9178.5,0.5,1.5,0,4,15,16
6641,518,3.5,2153.5,0,3,0.5,16,0,0,4.5,39.5,1078,6006.5,13107.5,16669.5,4,3.5,0,5,20,20
834867,181557,1,0,0.5,1,1,11.5,0,0,2,3,10,48,109.5,288.5,0,1,0,4,6,10
51678,64978,15,21527,0,9,0,16,0,0,16,262,3153,8855,13814,16873.5,74.5,15,0,3,6,6
31813,84168,2,562,0,2,0.5,18.5,0,0,3,243,1832.5,5268.5,7271.5,8963.5,0,2,0,3,4,4
851475,9422,8.5,9567,0,5,0.5,16,0,0,9.5,687,1922.5,5614,12896.5,16428.5,19,8.5,0,5,2,2
851542,9164925,8.5,6739,0,7,0,16.5,0,0,9.5,169,2517.5,7318,14109,17115.5,5.5,8.5,0,8,3,3
56288,2539027,17.5,36806,0,9,0,17,0,0,18.5,771.5,4180.5,6332.5,8438.5,9780.5,36,17.5,0,5,7,7
1163,13132,8.5,6456.5,0,6.5,0.5,15.5,0,0,9.5,334.5,4080,10842,15374.5,17752.5,30,8.5,0,3,13,13
35523,397890,6.5,86295,0,3,0.5,18,0,0,7.5,112.5,240.5,610.5,2552,8183.5,6,6.5,0,5,2,2
853187,126382,2.5,881,0,2,0.5,16.5,0,0,3.5,579,2363.5,7184,13865,17050.5,1,2.5,0,4,1,1
83810,23119,1.5,1,0,1,0.5,9,0,0,2.5,10,270,3104,6849,8518,0,1.5,0,4,10,10
84897,1123,2,5542.5,0,2,0.5,16.5,0,0,3,51,870,6344.5,12056,16146.5,0,2,0,3,14,14
39414,55216,3,12637,0,2.5,0,17,0,0,4,88.5,1685,5157,8048,13258,1,3,0,4,2,3
832173,42567,1.5,1690.5,0,1.5,0.5,11.5,0,0,2.5,9,22.5,68,221,535.5,0,1.5,0,7,1,1
339976,116644,1,0,0.5,1,1,8.5,0,0,2,11,392.5,4264.5,7575,8584,0,1,0,6,5,5
839816,444283,1,0,0,1,1,19,0,0,2,93,131,355,2189,7050.5,0,1,0,3,1,1
176373,7018,1.5,285,0.5,1.5,0.5,8.5,0,0,2.5,9.5,123,2610,5621,7803.5,0,1.5,0,8,5,6
10541,854323,5,4003,0,5,0,16,0,0,6,294,3502,10185,15802.5,17640.5,1,5,0,8,1,1
81802,81926,1.5,5818.5,0,1.5,0.5,17,0,0,2.5,26,255.5,3010,8347.5,13758,0,1.5,0,4,8,8
6668,285464,2,33.5,0,2,0.5,15.5,0,0,3,89.5,2446.5,9769.5,15077,17653,0,2,0,5,16,17
8106,838771,4,239,0.5,4,0.5,8,0,0,5,463.5,3672.5,6789,8531.5,9251,3,4,0,4,11,12
172245,41578,2,29547,0,1.5,0.5,10.5,0,0,3,11,25.5,70,146.5,304,0,2,0,10,3,3
856897,945564,1.5,3223,0.5,1.5,0.5,9,0,0,2.5,8.5,64.5,1155,4961,7637.5,0,1.5,0,4,1,1
54476,16490,6.5,5989.5,0,5,0.5,16.5,0,0,7.5,184.5,2715,6559.5,8857,12799,1,6.5,0,4,1,1
853758,51647,9.5,17448,0,8,0,16,0,0,10.5,704,4168,10328.5,15479.5,17575,13.5,9.5,0,6,3,3
10155,2539027,88.5,1422392,0,11.5,0,17,0,0,89.5,1975,5432.5,7978.5,9122,10052.5,335,88.5,0,5,9,9
172554,89866,1,0,0.5,1,1,9,0,0,2,14,239,2903.5,6871.5,8305.5,0,1,0,11,1,3
10054,7391,14,21989.5,0,10.5,0,15,0,0,15,1037,6549,12844,16569,18250,11.5,14,0,9,1,1
12737,850653,1,0,0.5,1,1,10,0,0,2,3.5,5.5,46,1177,4593,0,1,0,3,4,4
853862,832824,3.5,3035,0,2,0,19,0,0,4.5,10.5,74,1390,5415,8058,2,3.5,0,5,1,1
1739,820391,20.5,171243.5,0,6,0.5,18.5,0,0,21.5,749.5,3792,6844,8442,9312.5,15.5,20.5,0,3,4,4
56655,56975,2.5,39,0,2.5,0.5,16,0,0,3.5,36.5,1720.5,8524.5,14201,17175,2,2.5,0,2,6,6
177657,78957,2,11831.5,0,1.5,0.5,9.5,0,0,3,3.5,5,70,894,4610,0.5,2,0,26,0,0
855336,828044,5,168334,0,3,0,19,0,0,6,585.5,1684,3046,6892.5,8658.5,2,5,0,6,1,1
852399,67903,5,1562,0,3.5,0,17,0,0,6,53,986.5,3709.5,10698.5,15319,7.5,5,0,5,2,2
9013,9949,3.5,40.5,0,3.5,0.5,16,0,0,4.5,61.5,1581,8474.5,14737.5,17248,4,3.5,0,2,19,20
856076,819235,20,122757.5,0,4.5,0.5,18.5,0,0,21,160,1667.5,4864.5,8001.5,9214.5,4.5,20,0,7,2,2
842951,347733,4,187052,0,2,0,18,0,0,5,71.5,1635.5,5424.5,7966.5,9418,0.5,4,0,4,3,3
825332,826407,1.5,47320,0,1,0.5,21.5,0,0,2.5,10.5,35.5,177.5,438,883,0,1.5,0,8,5,6
851259,31331,63.5,1709249,0,9.5,0.5,18.5,0,0,64.5,1199.5,3469,7286,8664.5,9531.5,188.5,63.5,0,3,19,19
854185,818033,3,251.5,0,3,0.5,9.5,0,0,4,766,1738.5,3082,6865,8485.5,3.5,3,0,26,0,0
5740853,23154,5.5,2312,0,4.5,0,18,0,0,6.5,282,3251,6066.5,8432,9798.5,7.5,5.5,0,10,2,2
57532,25152,11,52933.5,0,6.5,0,16,0,0,12,241.5,2869,6025.5,10553.5,15023,16.5,11,0,4,2,2
853945,13448,4.5,36482.5,0,2,0,17,0,0,5.5,572,1728,3950.5,11534.5,15755,1.5,4.5,0,5,4,4
15469,837960,2,13358,0,1.5,0.5,9.5,0,0,3,14.5,164,1937.5,5809.5,7979.5,0,2,0,4,2,2
850800,21412,1.5,480.5,0,1.5,0.5,17,0,0,2.5,24.5,753.5,3224,9117.5,15246,0,1.5,0,5,15,18
2247,831722,5.5,24581,0,3,0.5,19.5,0,0,6.5,168,2641.5,5708,7946.5,9137.5,0.5,5.5,0,4,2,2
817134,2540369,7,51486,0,3,0,20.5,0,0,8,42.5,139.5,408,615.5,915.5,4.5,7,0,3,13,13
6868,296596,6,23409.5,0,5,0.5,17,0,0,7,864.5,3761,6146,8321,10826,4,6,0,26,0,0
33389,130074,1.5,574,0,1.5,0.5,18.5,0,0,2.5,20.5,747.5,4660,7782.5,9369,0,1.5,0,4,2,4
854851,41988,1.5,15478,0,1.5,0.5,19.5,0,0,2.5,600,1810.5,4283,7653.5,8931.5,0,1.5,0,10,3,3
223082,547889,6,7254,0,5.5,0.5,8.5,0,0,7,218.5,3061,6662.5,8396,9138,4,6,0,5,1,1
657,10951,33.5,104562,0,13.5,0,15,0,0,34.5,1310,7572.5,13464.5,16918,18522,103,33.5,0,5,12,12
23164,853222,7,10466,0,5.5,0,16,0,0,8,791,5079.5,9266,14900,17555.5,3,7,0,3,7,7
850656,43740570,166,814120.5,0,15,0,16,0,0,167,1762.5,6584,9926,14701,17621,236.5,166,0,8,2,2
855977,853149,13,12112,0,10.5,0,16.5,0,0,14,960.5,3361.5,8069.5,13918.5,17137,66,13,0,26,0,0
1490006,13429,5.5,39911,0,4,0,16,0,0,6.5,141,2232.5,9272,15300.5,17588,2.5,5.5,0,4,14,14
43577,850762,2.5,26978,0,2,0,19,0,0,3.5,570.5,1695.5,3294.5,7093.5,8942,0,2.5,0,5,2,2
843931,80149,6.5,26640,0,5,0,17.5,0,0,7.5,399.5,3518.5,6869,8707.5,9879.5,2.5,6.5,0,5,1,1
836709,947896,2.5,35493,0,1,0.5,10.5,0,0,3.5,10.5,82.5,196.5,500.5,1202.5,0,2.5,0,4,10,10
51191,29079,40,294675,0,17.5,0,15,0,0,41,1022,7813.5,13477,17012.5,18772,308.5,40,0,7,2,2
831303,176668,2,1.5,0,1,0,1.5,0,0,3,3.5,3.5,3.5,3.5,3.5,0,2,0,10,5,6
41295,7035,1,0,0,1,1,9.5,0,0,2,3.5,95.5,1286.5,4999.5,7461,0,1,0,9,2,2
139285,855824,3.5,306.5,0,3.5,0,16,0,0,4.5,490.5,4096.5,8515,14483.5,17557.5,3.5,3.5,0,4,1,1
40087,31521,5,446192,0,2,0.5,18.5,0,0,6,40.5,200.5,691.5,3263.5,10071,0,5,0,5,5,5
26259,827623,8,3054.5,0,7.5,0.5,17.5,0,0,9,661,4300.5,7476.5,9126.5,10069.5,17.5,8,0,4,3,3
18518,841386,5,27546,0,3.5,0,18.5,0,0,6,33.5,168.5,1143.5,5396.5,8520,2.5,5,0,5,1,1
39747,43018,1.5,962,0,1.5,0.5,21,0,0,2.5,8.5,23.5,104,384,798.5,0,1.5,0,3,5,5
7541,90441,6.5,2810,0,5.5,0,15.5,0,0,7.5,237.5,4696.5,10848.5,15449,17736.5,2,6.5,0,7,3,6
1124,180672,1.5,8.5,0,1.5,0.5,18.5,0,0,2.5,66.5,1419,4885,7389,8744,0,1.5,0,6,2,3
855387,150274,36,41387.5,0,10.5,0,16.5,0,0,37,220,3447.5,7449,10888,15810,61.5,36,0,4,1,1
4281,9524,20,30626,0,14,0,15,0,0,21,1176.5,7182,12887,16505,18249.5,21.5,20,0,8,4,5
23885,177807,1.5,11831.5,0,1,0.5,19,0,0,2.5,6.5,23,126.5,832.5,4654.5,0,1.5,0,6,2,2
7850,5820,1,0,0,1,1,16,0,0,2,63,2018,9216,14162,17379.5,0,1,0,9,5,6
43448,853579,1,0,0,1,1,18.5,0,0,2,56.5,1013.5,2059.5,3673,7812,0,1,0,5,5,5
25788,180264,4,20901,0,3,0.5,19.5,0,0,5,83,1641.5,5384.5,7746,8870,0,4,0,7,2,3
59286,844276,4.5,12533,0,3,0,10.5,0,0,5.5,49,1502,4757,6597.5,8491,1,4.5,0,7,5,6
688297,852383,4.5,4939,0,3.5,0.5,18.5,0,0,5.5,86.5,1171,2819.5,6694.5,8355.5,6.5,4.5,0,4,6,6
10480,56246,10,1829.5,0.5,7.5,0.5,8,0,0,11,600,3451.5,5930.5,7965,9058,54,10,0,4,2,3
83855,84448,8.5,4774,0.5,6,0.5,7.5,0,0,9.5,306,3101.5,5912.5,8152.5,9185.5,1,8.5,0,26,0,0
25012,9371,3,35569.5,0,2,0,17.5,0,0,4,21.5,332,3673.5,6227.5,10556,0.5,3,0,6,2,2
2540234,40260,5.5,79269.5,0,2,0,20,0,0,6.5,22.5,68,188,455.5,1464,1.5,5.5,0,3,6,7
5564,851362,6,6701,0.5,5,0.5,8.5,0,0,7,184.5,2359.5,5777.5,8026.5,9056,12,6,0,26,0,0
9451,34997,5,2625,0.5,5,0.5,8,0,0,6,813.5,3736,6783,8331,9094,5.5,5,0,6,2,2
853400,3324,4.5,718.5,0,4,0,15.5,0,0,5.5,240,3241,7776,12952.5,16971,3,4.5,0,4,5,5
38412,2540633,3,28273,0,2,0.5,21,0,0,4,21.5,91.5,264,662,1193.5,1,3,0,5,1,1
854940,51112,9,1744.5,0,7.5,0,17,0,0,10,614.5,1935,5462,12437.5,16127.5,24.5,9,0,7,6,7
838780,51088,1,0,0,1,1,17.5,0,0,2,102.5,1360.5,5326,8068.5,10869.5,0,1,0,4,6,6
856394,140775,8,13772.5,0,5,0,16.5,0,0,9,111.5,2275,7062.5,12971.5,16873.5,2.5,8,0,7,4,4
180958,64223,3.5,56,0,3.5,0.5,18,0,0,4.5,93.5,2545.5,5599.5,7851.5,9057,3.5,3.5,0,5,3,3
22627,246329,12.5,278065.5,0,2.5,0.5,16,0,0,13.5,214,2420,9665.5,15554.5,17885,7.5,12.5,0,4,5,5
179791,887373,1,0,0,1,1,17.5,0,0,2,10,355,3487.5,7089,8730.5,0,1,0,6,3,3
2539945,58854,1.5,11831.5,0,1,0.5,19,0,0,2.5,13,578.5,4260.5,7315,8644.5,0,1.5,0,6,1,1
9475,5636,6.5,3286.5,0,5,0,16,0,0,7.5,480.5,5189,11406.5,15785.5,18013.5,3,6.5,0,10,1,1
850649,543615,7.5,4626.5,0,7.5,0,9,0,0,8.5,461,1948,5600.5,7899,8895,21.5,7.5,0,2,9,9
5994,827049,4.5,11324.5,0,3.5,0,18,0,0,5.5,17,274.5,2888.5,7181.5,9002,8,4.5,0,26,0,0
6199,13688,13,8070.5,0,10.5,0.5,17,0,0,14,644,4104.5,7019,8635.5,9524,36.5,13,0,3,5,5
39374,31589,2.5,1387.5,0,2.5,0,18.5,0,0,3.5,16.5,98.5,386,1100,4263,0.5,2.5,0,5,5,5
54969,853346,6,940.5,0,5,0,16.5,0,0,7,154.5,2569.5,7056,10580,15387.5,4,6,0,6,1,1
2542123,5236,8.5,195298.5,0,4,0,17,0,0,9.5,66,1587.5,5375.5,7904,10436.5,5.5,8.5,0,16,1,1
15239,2706,2,2166.5,0,2,0.5,17,0,0,3,52,544,6326,12388.5,16406,0.5,2,0,4,1,1
2540574,850800,2,1384,0,1.5,0.5,18,0,0,3,13.5,644.5,1899.5,4126.5,8635,1,2,0,6,2,2
9978,375056,59,634461.5,0,13,0,15.5,0,0,60,1391.5,7375.5,13012.5,16217,18144.5,223,59,0,5,2,2
80856,100352737,9,11495,0,8,0,16,0,0,10,1084.5,5274.5,11254,15063,17544,13.5,9,0,26,0,0
5283,26058,7.5,6224,0,6,0,17,0,0,8.5,640.5,3430.5,6481.5,10963,14802.5,8,7.5,0,26,0,0
176013,50616,1.5,11831.5,0,1,0.5,16.5,0,0,2.5,4.5,65.5,1600,6267.5,10133,0,1.5,0,7,2,2
10204,851608,2.5,310,0,2.5,0.5,17,0,0,3.5,99.5,1890.5,7049,10669.5,15449,1.5,2.5,0,3,7,7
395557,11284,6,6340,0.5,5,0.5,8,0,0,7,359.5,3280.5,5986,8169,9101,4.5,6,0,6,6,6
43020,10328,9.5,35874.5,0,7.5,0,17.5,0,0,10.5,797.5,3518,6127.5,8468.5,9937,30.5,9.5,0,4,11,11
853082,162427,10,34535.5,0,5.5,0,17,0,0,11,410.5,3280,7535.5,11522.5,16055.5,6.5,10,0,4,5,5
2542175,850880,3.5,47402,0,2.5,0,19,0,0,4.5,247.5,1347,2721,6610.5,8604,2,3.5,0,3,11,11
55814,5831,8.5,36441,0,6.5,0.5,16,0,0,9.5,856.5,4083,7151,9314,13424,13.5,8.5,0,9,2,2
18034,834432,1,0,0,1,1,19,0,0,2,8,74,711.5,4511,8094.5,0,1,0,4,1,1
55664,1503,11,9076.5,0,8.5,0,15,0,0,12,658.5,6855.5,12843.5,16624,18342.5,20.5,11,0,4,11,13
43449,822331,1,0,0.5,1,1,1.5,0,0,2,2.5,2.5,2.5,2.5,2.5,0,1,0,6,5,6
842338,2300,6,17740,0,3.5,0,18,0,0,7,43,1476,5056.5,7883,9418,2,6,0,4,4,4
841747,829116,1,0,1,1,1,1,0,0,2,2,2,2,2,2,0,1,0,3,10,11
175922,4204,19,177865,0,9.5,0,17,0,0,20,533,3769,6623.5,8674,9613,18.5,19,0,6,2,2
852295,7430,102,1369228,0,15.5,0,15.5,0,0,103,2283,7370,13027,16672,18452,360.5,102,0,8,4,4
37464,172308,1,0,0,1,1,11,0,0,2,6,16.5,46.5,134,279,0,1,0,6,8,8
44856,175284,1,0,0,1,1,12,0,0,2,5,9.5,19,52,185,0,1,0,5,7,7
2538816,852145,10,29783,0,4.5,0,18.5,0,0,11,53.5,900.5,2035.5,4462.5,7820.5,17.5,10,0,5,1,1
57511,16978,7,37000.5,0,5,0,15.5,0,0,8,167.5,3403,9793,14092,17372,11,7,0,4,2,3
855611,172155,8.5,602642,0,5.5,0,16.5,0,0,9.5,209,1467,3279,9371,14428.5,2,8.5,0,3,2,2
42048,33505,1,0,0.5,1,1,10,0,0,2,19.5,84.5,224.5,480,888.5,0,1,0,6,1,1
175505,10332,1.5,0,0,1.5,0.5,9.5,0,0,2.5,100,1315.5,5026,7469,8747.5,0.5,1.5,0,6,5,5
6189,398205,44,16793,0,19,0.5,16,0,0,45,892.5,4657,7556.5,10432.5,15811.5,898.5,44,0,6,1,1
844224,146664,3.5,71606.5,0,2.5,0,16,0,0,4.5,45,705,7189,12947,16818.5,0,3.5,0,3,4,4
396188,58490,12.5,3718,0,10,0,9,0,0,13.5,318,3191.5,6610,8444,9135,62.5,12.5,0,4,7,7
7468,81515,16,36913,0,11,0,16.5,0,0,17,1078.5,4718.5,7629,9542.5,14676.5,51,16,0,3,11,11
42142,221092,6,1607,0,5.5,0.5,18,0,0,7,312,3032,5730.5,7938,9222,8.5,6,0,4,35,39
179347,181663,1,0,1,1,1,1,0,0,2,2,2,2,2,2,0,1,0,9,1,1
2966,57567,5,31,0,4,0.5,16,0,0,6,68,2356.5,9751.5,14910.5,17583,14,5,0,6,5,6
326171,69504,1.5,0,0,1.5,1,9,0,0,2.5,8.5,84,461,3131.5,6341,0.5,1.5,0,26,0,0
29098,39077,2,3433,0,1.5,0.5,17,0,0,3,33,881,4937.5,9537,14673,0.5,2,0,3,2,2
6855,165918,15.5,21819.5,0,10,0,15.5,0,0,16.5,721,5182.5,11414.5,15671.5,17862,25,15.5,0,5,8,9
19359,38746,2,11831.5,0,1.5,0.5,10,0,0,3,5,14.5,74,410,3375,0.5,2,0,6,5,5
855507,55234,12.5,7120.5,0,9.5,0,16.5,0,0,13.5,828.5,4762.5,7954.5,11454.5,16023,18,12.5,0,4,6,6
7040,11459,9.5,148104,0,5,0,16.5,0,0,10.5,341.5,3337.5,6379.5,11797.5,16841,2,9.5,0,5,2,2
854691,3909,11,25082.5,0,6.5,0,16.5,0,0,12,161.5,1960.5,8602,14565.5,17190.5,31.5,11,0,3,2,2
2541436,10138,16.5,7402.5,0,9,0.5,11,0,0,17.5,617.5,3964.5,6849,8567.5,9285.5,90.5,16.5,0,5,5,5
22890,827397,3,1886,0,2.5,0.5,18.5,0,0,4,334.5,3079,6488,8513,9475,1.5,3,0,6,1,1
855561,352910,10.5,18203,0,4,0,9.5,0,0,11.5,346.5,1539.5,2803.5,6640.5,8455,2.5,10.5,0,4,10,10
5594,187515,56.5,1214911.5,0.5,10.5,0.5,7.5,0,0,57.5,1321,5201,7787.5,8952,9692.5,117.5,56.5,0,12,1,1
828193,29126,8.5,20955.5,0.5,5,0.5,8,0,0,9.5,224,3043.5,6033.5,8146,9175.5,0.5,8.5,0,3,10,10
856575,81579,14,4389.5,0,8,0.5,17,0,0,15,190,1475.5,3953.5,11298,15511,43.5,14,0,5,7,7
833957,230908,3,19281.5,0.5,2,0.5,8.5,0,0,4,10.5,69,1021,4847,7618,0.5,3,0,26,0,0
850375,257364,2,81.5,0,2,0,17,0,0,3,66.5,964,5496,11752.5,16146,0,2,0,3,13,13
9441,1046,28,39681.5,0,14,0.5,15.5,0,0,29,425,3599.5,10129.5,14768.5,17717.5,306,28,0,5,3,3
852733,56203,1,0,0,1,1,16.5,0,0,2,49,541.5,4455.5,11644,15082,0,1,0,4,2,2
832468,163050,2,1.5,0,1,0.5,9,0,0,3,6.5,233,2928,5699,7927.5,0,2,0,8,3,3
84131,2539703,6,219326,0,4.5,0,17,0,0,7,146,2524,5964,9058.5,11883.5,3.5,6,0,26,0,0
850496,851099,8,39547.5,0,5,0,17,0,0,9,327,2168.5,5129,12750.5,16662,9.5,8,0,7,5,6
689,2540051,17,170397,0,7.5,0,17.5,0,0,18,686.5,4127.5,6810,8763,9752,7.5,17,0,26,0,0
851923,55379,40.5,124197,0,12,0,16.5,0,0,41.5,1504.5,5367,8308.5,11604.5,16279.5,158,40.5,0,5,4,4
1831,843918,6,2025,0,4.5,0,8,0,0,7,463.5,4087,7295,8528.5,9235,3,6,0,5,3,3
851158,255119,1.5,1998.5,0,1.5,0.5,16,0,0,2.5,176.5,2561,10020.5,15082,17539.5,0,1.5,0,3,4,4
43170,295213,1,0,1,1,1,1,0,0,2,2,2,2,2,2,0,1,0,6,2,2
3050,836134,3,102472.5,0,2,0.5,17.5,0,0,4,93.5,1683.5,5488,8225.5,9697,0,3,0,9,1,1
851213,179111,1.5,760,0.5,1.5,0.5,9,0,0,2.5,26,373.5,2160,5672.5,7982,0,1.5,0,8,1,1
853357,180568,1,0,0.5,1,1,11,0,0,2,3,5,9,19.5,43,0,1,0,9,2,2
5700,18014,30.5,75638,0,15,0.5,15,0,0,31.5,924,5108,10966,15254,17945.5,367.5,30.5,0,12,1,1
4869,51496,81.5,339770,0,18.5,0,14.5,0,0,82.5,1964.5,8401,13657.5,16899,18666,533.5,81.5,0,26,0,0
9400,64854,15,6549.5,0,12,0,15.5,0,0,16,439.5,4937.5,11121,15748.5,17872.5,56,15,0,4,9,10
856852,12461,7,92985.5,0,5.5,0,16.5,0,0,8,117,2452,9428,14098,17054,6,7,0,6,2,2
10324,229906,2.5,11871,0,2,0,16.5,0,0,3.5,20,412,4039,8930.5,14316.5,0.5,2.5,0,6,3,3
852573,4089,35,143429.5,0,11.5,0,16,0,0,36,947.5,5167,8857.5,11756.5,16270,89,35,0,3,6,6
829072,821159,1.5,70974,0,1.5,0.5,19,0,0,2.5,82.5,1751,5412.5,7892.5,9151.5,0,1.5,0,26,0,0
8500,180914,12,48539.5,0,7,0,9,0,0,13,979.5,4230,6259,8310.5,9189.5,5,12,0,7,4,5
19346,945427,1,0,1,1,1,1,0,0,2,2,2,2,2,2,0,1,0,4,2,2
839534,79095,1.5,55.5,0,1.5,0.5,18,0,0,2.5,18.5,219.5,2815.5,6043.5,8561.5,0,1.5,0,3,3,3
223870,2541925,2,2623,0,2,0,18.5,0,0,3,40.5,997,4912,7767,8930.5,0,2,0,4,9,9
855204,177335,4,198400.5,0,3,0,17,0,0,5,59.5,584.5,2366,7234,13171.5,3.5,4,0,5,1,2
837685,23329,3.5,2.5,0,2,0.5,10,0,0,4.5,18.5,307.5,2475.5,5639,7826.5,4,3.5,0,5,1,1
5519,682507,14,43461.5,0,7,0,16.5,0,0,15,313.5,3349.5,6116,8449,11493,30.5,14,0,26,0,0
38232,56292,3.5,13707,0,3,0,17.5,0,0,4.5,82,1943.5,5696,8391,10669.5,1.5,3.5,0,5,1,1
80019,855558,4,5693,0,4,0.5,16.5,0,0,5,328.5,3840,8418.5,11620.5,16291,2,4,0,26,0,0
43166,181069,4.5,1666,0,3.5,0.5,10.5,0,0,5.5,13,30,91,261,651.5,12,4.5,0,7,2,2
50905,43974,2.5,43405.5,0.5,1.5,0.5,10,0,0,3.5,15.5,50,193.5,499,954.5,0,2.5,0,2,8,9
18432,5047,2.5,13581,0,2,0.5,16.5,0,0,3.5,23,117,1399.5,9000.5,14941.5,0,2.5,0,26,0,0
173373,855606,1,0,0.5,1,1,9,0,0,2,32.5,261.5,1884,5576.5,7967,0,1,0,8,2,2
2539432,820839,1.5,47320,0,1,0.5,18.5,0,0,2.5,54.5,109,326,1060,4684.5,0,1.5,0,8,3,4
1600,825653,9,10657,0,5,0,9,0,0,10,205.5,2865.5,5897,8015,9012,1.5,9,0,3,15,15
