V1,V2
FASN,TADA2A
FASN,ZC3H7A
FASN,KMT2A
FASN,FAM122A
FASN,ZNRD1
FASN,UBE2R2
FASN,PDGFRA
FASN,RPS5
FASN,ATF4
FASN,EIF4B
FASN,PSMD2
FASN,CHD8
FASN,ING5
FASN,BRPF3
FASN,SAMD1
FASN,RNF214
FASN,PDCD5
FASN,ERI1
FASN,KIAA0922
FASN,TCEB3
FASN,BZW1
FASN,MEAF6
FASN,LAMTOR4
FASN,CDC25A
FASN,YY1
FASN,ZNF292
FASN,CDK13
FASN,UBE4A
FASN,KPNA4
FASN,WNK1
FASN,TAS2R42
FASN,AHCYL1
FASN,PPAT
FASN,OLA1
FASN,GPATCH4
FASN,NASP
FASN,ARID2
FASN,RRAGA
FASN,AHR
FASN,NF2
FASN,PTDSS1
FASN,FBXO11
FASN,CDK6
FASN,YLPM1
FASN,SLC20A1
FASN,MED13
FASN,IPO9
FASN,TSC22D2
FASN,ALKBH8
FASN,WDR59
FASN,CCND3
FASN,DPH5
FASN,RBM26
FASN,DNAJC24
FASN,FOXM1
FASN,ICE2
FASN,TRPM7
FASN,RBM7
FASN,PHF23
FASN,PITRM1
FASN,ZNF622
FASN,PHF10
FASN,MECOM
FASN,LIN28B
FASN,NHLRC2
FASN,IRF2
FASN,DIAPH3
FASN,DPH6
FASN,GSR
FASN,DHDDS
FASN,ADRM1
FASN,CGGBP1
ACACA,IER3IP1
ACACA,CDC42
ACACA,INTS1
ACACA,QRICH1
ACACA,CLSPN
ACACA,RAD51
ACACA,MGEA5
ACACA,ELOF1
ACACA,SREK1
ACACA,MRPS9
ACACA,XPO1
ACACA,CENPM
ACACA,MRPS12
ACACA,SLFN11
ACACA,CCT6A
ACACA,MARS
ACACA,DNAJA1
ACACA,SOD2
ACACA,RPL18
ACACA,CCNL2
ACACA,CDK6
ACACA,AIFM1
ACACA,PMPCB
ACACA,CYB561D2
ACACA,ESF1
ACACA,ATP5A1
ACACA,ARIH2
ACACA,DHX38
ACACA,C17orf96
ACACA,KIAA1211
ACACA,AEN
ACACA,IL25
ACACA,ELMOD3
ACACA,LSS
ACACA,HSD3B7
ACACA,CCDC125
ACACA,REC8
ACACA,NUP205
ACACA,REEP4
ACACA,ZC3H18
ACACA,STRA13
ACACA,SLC25A28
ACACA,PTPRA
ACACA,SMC5
ACACA,PATL1
ACACA,SBDS
ACACA,HECTD1
ACACA,MBD3
ACACA,NDUFAF5
ACACA,PROCR
ACACA,SLC12A4
ACACA,BCL2
ACACA,RBM34
ACACA,TRMT2A
ACACA,SLC12A9
ACACA,MRPL21
ACACA,KCTD17
ACACA,INTS6
ACACA,KATNA1
ACACA,COLEC10
ACACA,TSEN2
ACACA,KCTD1
ACACA,SART3
ACACA,PPIL2
ACACA,KLF9
ACACA,ARMC5
ACACA,AURKC
ACACA,RPL35
ACACA,MACROD1
ACACA,BFAR
ACACA,DDX5
ACACA,RAB18
ACACA,KERA
ACACA,RUNDC1
ACACA,C9orf114
ACACA,FAM192A
ACACA,MAFF
ACACA,SIAH3
ACACA,ANAPC1
ACACA,RANBP3
ACACA,PRDX1
ACACA,NFRKB
ACACA,TRIM16
ACACA,KIF2B
ACACA,PRELID1
ACACA,ELL
ACACA,TBCE
ACACA,NUP214
ACACA,KCMF1
ACACA,MEIS3
ACACA,C5orf46
ACACA,CENPN
ACACA,UBA1
ACACA,DDX6
ACACA,HCCS
FASN,CAMK2G
FASN,SLC7A1
FASN,HTRA2
FASN,C11orf73
FASN,MTFMT
FASN,NOC4L
FASN,H2AFZ
FASN,EIF2D
FASN,TLE1
FASN,SLC16A1
FASN,KLF12
FASN,RNF219
FASN,ACTG1
FASN,EFTUD1
FASN,LINS
FASN,PIK3CB
FASN,ENDOD1
FASN,HTT
FASN,SRSF5
FASN,CETN1
FASN,DLL4
FASN,ITGB5
FASN,GLI3
FASN,NCOA1
FASN,UBL4A
FASN,TWIST1
FASN,SGTA
FASN,FBXL4
FASN,OR4K1
FASN,SLC12A1
FASN,POU2F1
FASN,SCG3
FASN,EDEM2
FASN,NR5A2
FASN,PIGH
FASN,C9orf9
FASN,ATP5L
FASN,RPS3A
FASN,NDUFB7
FASN,AAAS
FASN,HSD11B1L
FASN,COQ4
FASN,RASGRP4
FASN,LAMTOR2
FASN,HABP4
FASN,ZSWIM3
FASN,SUMO4
FASN,NHS
FASN,PCED1B
FASN,GATA2
FASN,REPIN1
FASN,R3HDM1
FASN,ZFP41
FASN,APLP2
FASN,ZBED4
FASN,DACH2
FASN,XYLT2
FASN,PIM3
FASN,PLEKHA3
FASN,COMMD6
FASN,ESRRG
FASN,TEX43
FASN,PTRH2
FASN,RPL13
FASN,ELF2
FASN,TADA3
FASN,RAB14
FASN,EIF3J
FASN,HEATR1
FASN,RNF130
FASN,NCOA5
FASN,UBE3D
FASN,TRMT1
FASN,BAK1
FASN,UBP1
FASN,SPTLC2
FASN,GRB2
FASN,DPH2
FASN,HDLBP
FASN,ZNF574
FASN,PGLS
FASN,RPS15A
FASN,TTC4
FASN,CDK2
FASN,ZNF609
FASN,USP1
FASN,WDR24
FASN,HIC2
FASN,UBA3
FASN,MAPK6
FASN,KLF16
FASN,METTL23
FASN,HSPH1
FASN,MED1
FASN,CDV3
FASN,SF3B3
FASN,ARNT
FASN,HNRNPR
FASN,TRIM28
FASN,POLR1E
FASN,MAPKAPK5
FASN,ATXN2L
FASN,SPTLC1
FASN,TAX1BP3
FASN,ZNF236
FASN,TPT1
FASN,ELAVL1
FASN,KLLN
FASN,PAPSS2
FASN,CBX3
FASN,C19orf43
FASN,BSG
FASN,CCNT2
FASN,PTP4A1
FASN,KIAA0020
FASN,PAFAH1B2
FASN,OR13C8
FASN,PAPOLG
FASN,GFI1
FASN,TCEA1
FASN,RNF187
FASN,SLC38A2
FASN,HCFC2
FASN,RPL35
FASN,FAM169A
FASN,RUFY1
FASN,HAUS6
FASN,NUDT4
FASN,MRPS18C
FASN,SUV39H1
FASN,HYPK
FASN,CHEK2
FASN,CLDN5
FASN,CCDC50
FASN,ZBTB40
FASN,SUB1
FASN,PACRGL
FASN,UBTF
FASN,GBA
FASN,GMPR
FASN,RPL11
FASN,MRAP
FASN,NDUFB9
FASN,SPG11
FASN,C10orf90
FASN,PPP4R4
LDLR,KMT2A
LDLR,NSUN2
LDLR,USP14
LDLR,EPC2
LDLR,SETD1B
LDLR,NFYB
LDLR,LAMTOR5
LDLR,SLFN11
LDLR,PHF12
LDLR,PARN
LDLR,GNB2L1
LDLR,FAM193A
LDLR,MAX
LDLR,SOD2
LDLR,CCDC101
LDLR,SUDS3
LDLR,GCN1L1
LDLR,BRD7
LDLR,BRD8
LDLR,STRAP
LDLR,SLC16A10
LDLR,KIAA0020
LDLR,SAMD1
LDLR,TADA2B
LDLR,CREB1
LDLR,TNPO1
LDLR,ELF2
LDLR,SIN3B
LDLR,HTRA2
LDLR,NDUFS1
LDLR,SLC26A2
LDLR,EIF2AK4
LDLR,WDR20
LDLR,CCNA2
LDLR,ING3
LDLR,BCL2
LDLR,KAT2A
LDLR,EPC1
LDLR,ELAVL2
LDLR,LAMTOR4
LDLR,SMG8
LDLR,TIMMDC1
LDLR,SP3
LDLR,SERBP1
LDLR,ELAVL1
LDLR,SIRT1
LDLR,SMG9
LDLR,CDC25A
LDLR,ABHD11
LDLR,PSMD2
LDLR,PNPO
LDLR,ANKRD17
LDLR,PHLPP1
LDLR,E2F4
LDLR,FAM122A
LDLR,KIAA0895L
LDLR,CYBA
LDLR,SCRN2
LDLR,TRRAP
LDLR,NOP2
LDLR,MEIS2
LDLR,ASH2L
LDLR,PTP4A1
LDLR,TBL3
LDLR,IPO5
LDLR,NDUFAF6
LDLR,CLVS2
LDLR,C11orf30
LDLR,MRPL33
LDLR,SART3
LDLR,ACSM1
LDLR,GATAD1
LDLR,AEBP2
LDLR,KIF21B
LDLR,ATF4
LDLR,ARID4B
LDLR,CPSF7
LDLR,PADI3
LDLR,FAM60A
LDLR,GSS
LDLR,HNRNPA0
LDLR,SAP30
LDLR,MTHFD2
LDLR,AGO2
LDLR,ARID4A
LDLR,STIP1
LDLR,MAGEB17
LDLR,UBA3
LDLR,UBE4B
LDLR,COX15
LDLR,TRMT1
LDLR,ACTG1
LDLR,C9orf153
LDLR,OLA1
LDLR,CDK8
LDLR,DBX1
LDLR,RAB18
LDLR,USP10
LDLR,N6AMT2
LDLR,BZW1
LDLR,ATMIN
LDLR,SLC25A10
LDLR,BCL2L2
LDLR,DIMT1
LDLR,KDM4A
LDLR,RAB11FIP3
LDLR,ARL14
LDLR,TMEM121
LDLR,EDDM3A
LDLR,ZNF292
LDLR,HSPA14
LDLR,WDR48
LDLR,CHAF1A
LDLR,NEUROG3
LDLR,SNW1
LDLR,SMARCD1
LDLR,FLCN
LDLR,RBX1
LDLR,USP16
LDLR,MNT
LDLR,YBEY
LDLR,RER1
LDLR,NDUFS2
LDLR,NKTR
LDLR,THRA
LDLR,SLC25A36
LDLR,CCDC178
LDLR,PTPRN2
LDLR,NRARP
LDLR,SPOP
LDLR,CNFN
LDLR,RANBP3
LDLR,RPL38
LDLR,CARM1
LDLR,RPL14
LDLR,GNB5
LDLR,GINS3
LDLR,OXGR1
LDLR,NCOA1
LDLR,TFEC
LDLR,KIAA1257
LDLR,ZNF629
LDLR,VPS35
LDLR,RPLP2
LDLR,PELP1
LDLR,SMURF1
LDLR,MESDC1
LDLR,PELO
LDLR,IMP4
LDLR,ZDHHC18
LDLR,SFXN1
LDLR,RPS3A
LDLR,ROMO1
LDLR,XAB2
LDLR,C1D
LDLR,MASP1
LDLR,NPAP1
LDLR,RPLP1
SREBF1,SLFN11
SREBF1,SOD2
SREBF1,KHDRBS1
SREBF1,SSH2
SREBF1,INO80D
SREBF1,FAR2
SREBF1,HECTD1
SREBF1,TNPO1
SREBF1,GTPBP10
SREBF1,KIAA0907
SREBF1,SLC25A1
SREBF1,PFDN1
SREBF1,ZRANB1
SREBF2,TFAP2C
SREBF2,FIS1
SREBF2,EED
SREBF2,JMJD6
SREBF2,CUL5
SREBF2,PAPSS2
SREBF2,WSB2
SREBF2,PPP2R3C
SREBF2,ATAD1
SREBF2,SLC7A11
SREBF2,FBXW7
SREBF2,CCDC51
SREBF2,FOXK1
SREBF2,BCL2
SREBF2,ATIC
SREBF2,ACTG1
SREBF2,PTGDR2
SREBF2,RBL2
SREBF2,THAP3
SREBF2,ECEL1
SREBF2,PELO
SREBF2,TNPO1
SREBF2,USF2
SREBF2,MSH6
SREBF2,GDI1
SREBF2,IL13RA1
SREBF2,TKT
SREBF2,DICER1
SREBF2,TPPP3
SREBF2,ZBTB49
SREBF2,PARP1
SREBF2,MCM9
SREBF2,KLLN
SREBF2,EIF4E2
SREBF2,XRN1
SREBF2,CDH6
SREBF2,CNEP1R1
SREBF2,UBR5
SREBF2,SC5D
SREBF2,GLUL
SREBF2,PCM1
SREBF2,PIAS1
SREBF2,SLC7A3
SREBF2,PES1
SREBF2,TMEM151B
SREBF2,RNF139
SREBF2,CDKN2AIP
SREBF2,FDFT1
SREBF2,TINF2
SREBF2,CEP135
SREBF2,MCM8
SREBF2,ZC4H2
SREBF2,TMEM242
SREBF2,UBE2T
SREBF2,KIAA0020
SREBF2,RBBP7
SREBF2,SERPINB4
SREBF2,EXOC3L2
SREBF2,NR0B1
SREBF2,CLDN23
SREBF2,CXCR2
SREBF2,WNT10B
SREBF2,PDGFRA
SREBF2,SLC23A1
SREBF2,PRKAB1
SREBF2,PRDX1
SREBF2,SLC44A1
SREBF2,PTCHD1
SREBF2,UROS
SREBF2,TNFRSF17
SREBF2,RER1
SREBF2,RTKN2
SREBF2,KCTD5
SREBF2,ABHD17C
SREBF2,CYP2C9
SREBF2,KLHL6
SREBF2,SCO2
SREBF2,SKA2
C12orf49,YRDC
C12orf49,SLC7A11
C12orf49,GPX4
C12orf49,UBE3A
C12orf49,SIL1
C12orf49,GIGYF2
C12orf49,MED24
C12orf49,CRK
C12orf49,ATP2C1
C12orf49,NACC1
C12orf49,DYRK1A
C12orf49,DNAJC9
C12orf49,DCLRE1B
C12orf49,SDHAF1
C12orf49,UBA5
C12orf49,JADE1
C12orf49,GJB5
C12orf49,ORC6
C12orf49,SOS1
C12orf49,CFAP20
C12orf49,HIC2
C12orf49,RAD54L
C12orf49,SAPCD2
C12orf49,TADA2B
C12orf49,SLC35A1
C12orf49,NKAIN3
C12orf49,VSIG10
C12orf49,PSMC3IP
C12orf49,MEN1
C12orf49,SEMA4B
C12orf49,GATA5
C12orf49,SAMD1
C12orf49,SAR1A
C12orf49,GID4
C12orf49,RBMS1
C12orf49,UFL1
C12orf49,UGP2
C12orf49,RAD51D
C12orf49,C9orf50
C12orf49,SPCS2
C12orf49,VSIG10L
C12orf49,MED13
C12orf49,AZIN1
C12orf49,CAB39
C12orf49,PDCD6IP
C12orf49,FAM106A
C12orf49,ZC3H7A
C12orf49,TP53TG5
C12orf49,YARS2
C12orf49,KIAA0922
C12orf49,QSOX2
C12orf49,XYLT2
C12orf49,PRKAB1
C12orf49,CCL7
C12orf49,SOD2
C12orf49,LOR
C12orf49,C2orf68
C12orf49,MED4
C12orf49,CAD
C12orf49,ATRX
C12orf49,SLC22A23
C12orf49,PGGT1B
C12orf49,MED13L
EGFR,CUL5
EGFR,KCTD5
EGFR,PTEN
EGFR,PDCD10
EGFR,BTAF1
EGFR,FAM49B
EGFR,KEAP1
EGFR,NF1
EGFR,CSK
EGFR,PPM1A
EGFR,DDA1
EGFR,TSC1
EGFR,ZBTB43
EGFR,ARIH2
EGFR,TSC2
EGFR,CPD
EGFR,SERBP1
EGFR,SPRY2
EGFR,UBE2F
EGFR,NF2
EGFR,CLK3
EGFR,ETS1
EGFR,RNF7
EGFR,PCBP2
EGFR,ACIN1
EGFR,POTEG
EGFR,BAP1
EGFR,TAX1BP3
EGFR,C7orf55-LUC7L2
EGFR,ARMCX6
EGFR,USP13
EGFR,PPM1B
EGFR,FOXA1
EGFR,PCDHA7
EGFR,SLC35A1
EGFR,CTNND1
EGFR,NKX2-1
EGFR,LZTR1
EGFR,FBXW7
EGFR,ATP2C1
EGFR,SMG7
EGFR,MED16
EGFR,HSPA14
EGFR,ABLIM3
EGFR,LCMT1
EGFR,CIC
EGFR,MYL12B
EGFR,SLC4A2
EGFR,ROCK2
EGFR,FBXW11
EGFR,MED24
EGFR,GMPR2
EGFR,TOR1A
EGFR,TXNDC17
EGFR,TIPARP
EGFR,TIA1
EGFR,HECW2
EGFR,PEX6
EGFR,SPANXA1
EGFR,SPANXA2
EGFR,TPPP2
EGFR,PCBD1
EGFR,PRR32
EGFR,HIST1H2AI
EGFR,HIST1H2AJ
EGFR,CHD8
EGFR,PC
EGFR,DDHD1
EGFR,SPON2
EGFR,ATP5SL
EGFR,SMARCA4
EGFR,KRTAP10-2
EGFR,EIF4E2
EGFR,BLNK
EGFR,TRAF3
EGFR,NEUROD4
EGFR,TRPS1
EGFR,TXNRD1
EGFR,MBNL1
EGFR,TNNT3
EGFR,ARID4B
EGFR,RIN1
EGFR,FHL2
EGFR,BCL2L2-PABPN1
EGFR,TMEM204
EGFR,PSIP1
EGFR,ATP5I
EGFR,DLK1
EGFR,PIP4K2B
EGFR,SLC7A7
EGFR,CBR1
EGFR,SLC13A4
EGFR,ME2
EGFR,ZBED6
EGFR,SMLR1
EGFR,AMBRA1
EGFR,SAV1
EGFR,HDAC8
EGFR,ACRBP
EGFR,DSTN
EGFR,NIPAL4
EGFR,NRK
EGFR,REXO4
EGFR,TMEM159
EGFR,CAGE1
EGFR,NME4
EGFR,RHPN1
EGFR,RAB35
EGFR,SLC6A1
EGFR,CEBPZ
EGFR,FAM84B
EGFR,AWAT2
EGFR,EPHA4
EGFR,CBX3
EGFR,FGF13
EGFR,PDK3
EGFR,FSTL1
EGFR,RNF19B
EGFR,TRAF2
EGFR,SPRED2
EGFR,DCTN4
EGFR,CALM2
EGFR,CCDC136
EGFR,PPP2R5C
EGFR,ERI1
EGFR,PIGH
EGFR,SDR39U1
EGFR,CD300LF
EGFR,CSMD3
EGFR,ABHD8
EGFR,DNAJB6
EGFR,IL25
EGFR,PARP2
EGFR,KRTAP19-4
EGFR,EDDM3A
EGFR,ZC3H14
EGFR,MYOCD
EGFR,DDIT4
EGFR,NUTM2D
EGFR,NUDCD3
EGFR,KCTD9
EGFR,FAR2
EGFR,UBE2N
EGFR,SHB
EGFR,SOCS5
EGFR,GPRIN3
EGFR,TRIM33
EGFR,MIPOL1
EGFR,LAMTOR2
EGFR,CTDSPL2
EGFR,XPO4
EGFR,ZNF800
EGFR,ZC2HC1A
EGFR,ZZZ3
EGFR,C7orf33
EGFR,CTNNA1
EGFR,FURIN
EGFR,RBM23
EGFR,DPP9
EGFR,SENP8
EGFR,RGAG4
EGFR,CD248
EGFR,SLC35A5
EGFR,POLE3
EGFR,CCNYL1
EGFR,FCGR2A
EGFR,MDP1
EGFR,PACS2
EGFR,STARD3
EGFR,PPP1R13B
EGFR,KRT8
PTP4A3,MYH9
PTP4A3,C2orf66
PTP4A3,RPLP1
PTP4A3,FAM71F1
PTP4A3,DAPK3
PTP4A3,ZNF8
PTP4A3,SLC39A3
PTP4A3,ABCD1
PTP4A3,INA
PTP4A3,DEFA5
PTP4A3,PRKAR1A
PTP4A3,ZNF350
PTP4A3,RNF144A
PTP4A3,SCN5A
PTP4A3,SLC5A8
PTP4A3,ZNF699
PTP4A3,MIR4665
PTP4A3,PSMC5
PTP4A3,DTWD1
PTP4A3,ARNT
PTP4A3,RAB21
PTP4A3,CADM4
PTP4A3,TSHZ3
PTP4A3,MYOM2
PTP4A3,MIR4497
PTP4A3,PAF1
PTP4A3,SHISA8
PTP4A3,WISP3
PTP4A3,TYK2
PTP4A3,MIR3194
PTP4A3,PHF1
PTP4A3,ZNF568
PTP4A3,PPFIA3
PTP4A3,RABEP1
PTP4A3,REPS1
PTP4A3,HIST1H3J
PTP4A3,KRTAP4-1
PTP4A3,SMARCB1
PTP4A3,HAVCR2
PTP4A3,ZNF507
PTP4A3,C11orf53
PTP4A3,TPBG
PTP4A3,CXCL12
PTP4A3,B4GALT6
PTP4A3,ACR
PTP4A3,NEURL2
